bleached_44_01	bleached_44_02	bleached_44_03	non-bleached_44_01	non-bleached_44_02	non-bleached_44_03
TRINITY_GG_98604_c1_g1	-1.34110066556912	-1.34110066556912	-1.34110066556912	2.12278331490189	1.11596824571306	0.784550436092403
TRINITY_GG_5495_c0_g1	-1.35595641211528	-1.35595641211528	-1.35595641211528	1.68511130497141	0.547467553773457	1.83529037760098
TRINITY_GG_91960_c2_g2	-1.20936665225292	-1.20936665225292	-1.20936665225292	2.32817791971166	1.58556901055062	-0.285646973503528
TRINITY_GG_64438_c4_g2	-1.09288072170323	-1.09288072170323	-1.09288072170323	0.662861457642161	1.49640338496802	1.11937732249951
TRINITY_GG_59839_c0_g1	-2.5120118054203	-1.74478076839643	-2.31163300743628	2.11623686586587	2.16786234232632	2.28432637306083
TRINITY_GG_85320_c0_g1	1.60398480776793	1.55053371540285	0.393943352462149	-1.18282062521098	-1.18282062521098	-1.18282062521098
TRINITY_GG_2115_c0_g1	-1.82497388437285	-1.82497388437285	-1.82497388437285	3.89618000263545	3.25055874679451	-1.67181709631143
TRINITY_GG_61356_c88_g1	-0.920584668889934	-0.920584668889934	-0.920584668889934	0.311462044460176	1.44146434319831	1.00882761901132
TRINITY_GG_57449_c15_g1	0.630044297398366	1.59065846887145	0.574242505730015	-0.931648423999943	-0.931648423999943	-0.931648423999943
TRINITY_GG_54103_c0_g1	-1.15755172890563	-1.15755172890563	-1.15755172890563	0.530852459491833	1.48676604943195	1.45503667779309
TRINITY_GG_95832_c1_g1	-1.60273035683249	-1.60273035683249	-1.60273035683249	1.53428125520925	0.976691185931031	2.29721862935718
TRINITY_GG_2092_c190_g1	-0.911402343168416	-0.911402343168416	-0.911402343168416	1.02857642177229	0.383144890727099	1.32248571700586
TRINITY_GG_337_c28_g1	-0.969111369399143	-0.969111369399143	-0.969111369399143	1.3052993999187	1.36888509411587	0.23314961416286
TRINITY_GG_226_c8_g1	-1.47021282163096	-1.27486522330874	-1.30157078607212	0.785892055178219	1.28617003348881	1.9745867423448
TRINITY_GG_2352_c88_g1	-0.987832120647945	-0.987832120647945	-0.987832120647945	0.671635816436841	0.121194055850422	2.17066648965657
TRINITY_GG_9033_c0_g1	-1.54966747032434	-1.54966747032434	-1.54966747032434	1.27571113356859	1.01251388614752	2.36077739125693
TRINITY_GG_22926_c0_g1	-1.09645700444995	-1.09645700444995	-1.09645700444995	2.22590383404138	0.156321947078232	0.907145232230243
TRINITY_GG_28693_c0_g2	-0.954187310430883	-0.954187310430883	-0.954187310430883	1.25557795554322	0.0129812971017442	1.59400267864769
TRINITY_GG_64813_c20_g1	-0.966922344823342	-0.966922344823342	-0.966922344823342	1.44775443560354	0.889864201464739	0.563148397401742
TRINITY_GG_100131_c0_g1	-0.858084543887647	-0.858084543887647	-0.858084543887647	0.648314287639807	0.951741452209804	0.974197891813329
TRINITY_GG_4619_c32_g1	-1.06838501477967	-1.06838501477967	-1.06838501477967	1.89008650145949	0.912005941281801	0.403062601597721
TRINITY_GG_99562_c0_g2	-1.05364675067756	-1.05364675067756	-1.05364675067756	0.678405322622726	0.760288319803754	1.72224660960621
TRINITY_GG_9857_c7_g3	-0.962861391596201	-0.962861391596201	-0.962861391596201	1.40730288894401	0.677759536439497	0.803521749405097
TRINITY_GG_974_c33_g1	-1.12730999967971	-1.12730999967971	-1.12730999967971	1.3658249226258	1.3099177392332	0.706187337180127
TRINITY_GG_87276_c3_g1	0.760121447345419	0.53029356444046	1.60578978276495	-0.965401598183609	-0.965401598183609	-0.965401598183609
TRINITY_GG_6957_c0_g1	-1.066754711516	-1.066754711516	-1.066754711516	0.845511916550452	1.77903639219771	0.575715825799824
TRINITY_GG_53997_c48_g1	-1.22883212445279	-1.22883212445279	-1.22883212445279	1.51726561923721	1.47891351528627	0.690317238834886
TRINITY_GG_28770_c4_g1	-0.898633737632871	-0.898633737632871	-0.898633737632871	1.07479386037144	0.857535590506428	0.763571762020746
TRINITY_GG_53969_c1_g1	0.253641756243588	1.19620933403638	3.25557846517731	-1.56847651848576	-1.56847651848576	-1.56847651848576
TRINITY_GG_106122_c3_g1	1.14527695850137	0.552169001951494	1.05101496553625	-0.916153641996374	-0.916153641996374	-0.916153641996374
TRINITY_GG_54587_c21_g1	-1.08841756234215	-1.08841756234215	-1.08841756234215	0.908694158333026	1.33327701883814	1.02328150985527
TRINITY_GG_13580_c0_g1	-1.76767599020173	-1.76767599020173	-1.76767599020173	2.52414855198197	1.87051372144521	0.908365697178011
TRINITY_GG_100205_c3_g2	-0.986862352636152	-0.986862352636152	-0.986862352636152	1.54869298076316	0.98950128309661	0.422392794048686
TRINITY_GG_8302_c1_g1	-1.21471778468575	-1.21471778468575	-1.21471778468575	1.08041746431507	2.39550980485894	0.16822608488324
TRINITY_GG_5465_c1_g2	2.41727184800155	2.54555535960345	-0.91358542241541	-1.34974726172986	-1.34974726172986	-1.34974726172986
TRINITY_GG_57519_c23_g3	-0.961540098525615	-0.961540098525615	-0.961540098525615	0.462306956072819	1.34647121602656	1.07584212347746
TRINITY_GG_58420_c14_g1	-0.892747139119638	-0.892747139119638	-0.892747139119638	0.778093196761924	1.07700198916902	0.823146231427967
TRINITY_GG_23088_c2_g1	1.90871607396667	0.821640793508695	0.231729076815806	-0.987361981430391	-0.987361981430391	-0.987361981430391
TRINITY_GG_5343_c14_g1	-0.933735374352027	-0.933735374352027	-0.933735374352027	0.18329467865816	1.27634172455118	1.34156971984674
TRINITY_GG_74091_c1_g2	-0.967384797519539	-0.967384797519539	-0.967384797519539	0.82796656764702	1.02900394892808	1.04518387598352
TRINITY_GG_5151_c15_g4	-1.04143289071072	-1.04143289071072	-1.04143289071072	0.502062992715056	1.43131480238878	1.19092087702831
TRINITY_GG_15142_c0_g1	-1.2049003538675	-1.2049003538675	-1.2049003538675	0.83669309479168	0.966946959705839	1.81106100710499
TRINITY_GG_79389_c5_g1	0.865412724345683	0.773234063686069	1.07316083736478	-0.903935875132176	-0.903935875132176	-0.903935875132176
TRINITY_GG_226_c50_g1	0.579687909492529	1.44765951580875	1.20788046227525	-1.07840929585884	-1.07840929585884	-1.07840929585884
TRINITY_GG_60841_c1_g1	1.43305548220856	0.628839831600595	0.933004804285713	-0.998300039364956	-0.998300039364956	-0.998300039364956
TRINITY_GG_30515_c0_g1	-1.39400491757667	-1.39400491757667	-1.39400491757667	0.787097633177123	2.0073524923136	1.3875646272393
TRINITY_GG_90209_c0_g1	-0.915092375159747	-0.915092375159747	-0.915092375159747	0.177115062937341	1.14183791322292	1.42632414931898
TRINITY_GG_59478_c3_g1	-2.61699240549726	-2.43375817687034	-1.08364625096828	1.6821426403488	2.43200381155036	2.02025038143672
TRINITY_GG_91909_c0_g1	-1.0383287717662	-1.0383287717662	-1.0383287717662	1.68260630959356	1.3570082783065	0.0753717273985297
TRINITY_GG_106764_c8_g1	-1.19753863266216	-1.19753863266216	-1.19753863266216	0.00785388032752121	2.02912402299901	1.55563799465996
TRINITY_GG_104024_c2_g2	-1.02551485180722	-1.02551485180722	-1.02551485180722	0.275487404225598	1.69498251867513	1.10607463252092
TRINITY_GG_4235_c106_g1	-2.27471990324473	-3.05964260480759	-1.77868629097653	2.99668079883994	1.43349231749792	2.682875682691
TRINITY_GG_53920_c53_g1	-0.913435556906436	-0.913435556906436	-0.913435556906436	1.01142444205057	0.698208986467225	1.03067324220152
TRINITY_GG_26340_c0_g1	-1.03721075857087	-1.03721075857087	-1.03721075857087	0.934378776959187	1.75293569785144	0.424317800902002
TRINITY_GG_9146_c4_g2	-1.08925917902556	-1.08925917902556	-1.08925917902556	1.39591000102535	1.71623965595336	0.155627880097975
TRINITY_GG_16385_c0_g1	1.75669761467473	1.88779450669146	1.13563362241185	-1.59337524792601	-1.59337524792601	-1.59337524792601
TRINITY_GG_7334_c34_g1	-1.01716498089404	-1.01716498089404	-1.01716498089404	0.761884571943418	0.416328658952839	1.87328171178586
TRINITY_GG_23462_c4_g1	-1.19249500987632	-1.19249500987632	-1.19249500987632	2.90224777251023	0.521200804967037	0.154036452151697
TRINITY_GG_35120_c1_g1	-1.06776014050593	-1.06776014050593	-1.06776014050593	0.925008290262989	0.978381641138786	1.29989049011603
TRINITY_GG_33808_c1_g2	1.70215037134271	1.11355060405016	1.25799006158883	-1.35789701232723	-1.35789701232723	-1.35789701232723
TRINITY_GG_3756_c70_g1	-1.01413008413051	-1.01413008413051	-1.01413008413051	1.10522609290916	1.11052890628901	0.826635253193363
TRINITY_GG_26408_c0_g1	-0.945658326161029	-0.945658326161029	-0.945658326161029	1.33173137264983	1.29709659591525	0.208147009918006
TRINITY_GG_58613_c20_g1	-1.24037410340621	-1.24037410340621	-1.24037410340621	0.772194570096846	1.65026714055723	1.29866059956455
TRINITY_GG_39164_c1_g1	-1.00393601284179	-1.00393601284179	-1.00393601284179	1.63968932725793	0.504999649022605	0.867119062244839
TRINITY_GG_63353_c3_g3	-1.08363870597879	-1.08363870597879	-1.08363870597879	0.327787539747675	1.23192752434016	1.69120105384854
TRINITY_GG_77550_c1_g1	-2.0068577919115	-2.0068577919115	-2.0068577919115	1.75740342630562	2.04946561173603	2.21370433769284
TRINITY_GG_57259_c1_g1	-1.16203941701969	-1.16203941701969	-1.16203941701969	2.28130200878353	-0.692153440745229	1.89696968302077
TRINITY_GG_60089_c1_g2	-1.14650249344222	-1.14650249344222	-1.14650249344222	0.580328723590274	2.62939086684155	0.229787889894832
TRINITY_GG_3503_c19_g1	-2.08691558013346	-2.08691558013346	-2.08691558013346	2.11949321811495	2.04492080713733	2.0963327151481
TRINITY_GG_44502_c0_g1	-1.38273934199461	-1.38273934199461	-1.38273934199461	0.690738167684362	1.85053519699633	1.60694466130313
TRINITY_GG_4808_c6_g1	-1.48163655506118	-1.48163655506118	-1.48163655506118	2.01444225203819	1.11529858732605	1.3151688258193
TRINITY_GG_2477_c74_g1	1.3919431501617	2.41522947900855	1.02780463038522	-1.61165908651849	-1.61165908651849	-1.61165908651849
TRINITY_GG_104640_c21_g1	-1.09971753914552	-1.09971753914552	-1.09971753914552	0.3391075740301	1.80003814697809	1.16000689642839
TRINITY_GG_81035_c3_g1	1.39546764345513	-0.205996613471948	3.22662949241862	-1.47203350746727	-1.47203350746727	-1.47203350746727
TRINITY_GG_55691_c107_g1	-1.32097660832213	-1.32097660832213	-1.32097660832213	0.71816178558483	1.5526397560042	1.69212828337736
TRINITY_GG_22351_c19_g1	-1.32740123300172	-1.32740123300172	-1.32740123300172	2.09604247737688	1.12440332271877	0.761757898909515
TRINITY_GG_80019_c0_g2	-1.24501191665132	-1.24501191665132	-1.24501191665132	2.02701127240973	0.678327454980832	1.02969702256339
TRINITY_GG_92853_c0_g1	1.56105152450955	3.88479535421631	1.57825586188801	-1.94987906962662	-2.43191740327092	-2.64230626771633
TRINITY_GG_65126_c1_g2	-0.979956378647292	-0.979956378647292	-0.979956378647292	1.1591856404984	1.39438761039121	0.386295885052272
TRINITY_GG_6632_c0_g1	-1.34192344437913	-1.34192344437913	-1.34192344437913	1.45654187632595	1.04681716040814	1.5224112964033
TRINITY_GG_6400_c143_g1	0.735093944189025	1.58068800325964	1.18689363357251	-1.16755852700706	-1.16755852700706	-1.16755852700706
TRINITY_GG_63113_c5_g1	-1.42902909542425	-1.23210355836066	-1.29745605952984	2.05842553700791	1.12335669558183	0.776806480725008
TRINITY_GG_51208_c0_g2	-1.11829365250074	-1.11829365250074	-1.11829365250074	1.0264053726534	0.139923737035278	2.18855184781354
TRINITY_GG_9335_c0_g1	-1.01774998529748	-1.01774998529748	-1.01774998529748	0.923356325648954	0.899108779402277	1.2307848508412
TRINITY_GG_4632_c45_g1	-1.21074536082402	-1.21074536082402	-1.21074536082402	1.7414017987955	1.03566272642236	0.855171557254195
TRINITY_GG_5768_c0_g1	-2.57372746731659	-2.41927387463672	-2.24374281755817	0.900189293993274	3.00717173690915	3.32938312860907
TRINITY_GG_75975_c0_g1	-0.851566170558854	-0.851566170558854	-0.851566170558854	1.03205464572682	0.850648080451587	0.671995785498159
TRINITY_GG_8521_c23_g1	-0.954550462790503	-0.954550462790503	-0.954550462790503	0.640475721275351	0.39594678429363	1.82722888280253
TRINITY_GG_69467_c0_g1	-0.90081659366427	-0.90081659366427	-0.90081659366427	1.13093146920001	0.775450814601619	0.796067497191184
TRINITY_GG_102466_c0_g1	-1.38873089117015	-1.38873089117015	-1.38873089117015	2.27677558086411	2.63567744650068	-0.746260353854331
TRINITY_GG_54249_c2_g1	-1.14881830926489	-1.14881830926489	-1.14881830926489	0.482518834862593	1.6162920526147	1.34764404031738
TRINITY_GG_68881_c1_g1	-1.46957240626636	-1.25192941276579	-1.70307124586196	0.467358812487622	1.73011966777792	2.22709458462857
TRINITY_GG_80664_c3_g1	2.95806883603004	3.65092326256839	2.79413319092972	-3.2862624517028	-2.75297382071386	-3.36388901711149
TRINITY_GG_43069_c0_g1	-1.32965405514438	-1.32965405514438	-1.32965405514438	0.797649050637753	1.78371306561543	1.40760004917995
TRINITY_GG_64875_c5_g1	0.833056590839416	1.31634767366567	0.622495702499048	-0.923966655668044	-0.923966655668044	-0.923966655668044
TRINITY_GG_9136_c1_g1	-0.962826734287017	-0.962826734287017	-0.962826734287017	0.653530962709674	1.05438255574521	1.18056668440617
TRINITY_GG_97014_c0_g1	1.22769253842213	0.660338350426729	1.03473386520823	-0.974254918019028	-0.974254918019028	-0.974254918019028
TRINITY_GG_5552_c22_g1	-2.0416586637431	-2.46415717853442	-2.13127266927482	4.00529300514013	3.91814212576057	-1.28634661934837
TRINITY_GG_62796_c4_g1	-1.03115823584698	-1.03115823584698	-1.03115823584698	1.9144494673344	-0.192811499325745	1.37183673953228
TRINITY_GG_1803_c7_g1	-1.03711966813332	-1.03711966813332	-1.03711966813332	0.00412331409855793	1.45036668121521	1.6568690090862
TRINITY_GG_5048_c38_g1	-1.10217524826326	-1.10217524826326	-1.10217524826326	0.783399116108166	0.383766735149159	2.13935989353246
TRINITY_GG_92276_c0_g1	0.771547664481846	0.422940167062247	2.08625016025245	-1.09357933059885	-1.09357933059885	-1.09357933059885
TRINITY_GG_15819_c0_g1	-0.932504140281114	-0.932504140281114	-0.932504140281114	0.538943476096278	1.04018851372315	1.21838043102391
TRINITY_GG_32562_c0_g1	1.47362996351022	-0.051110076844713	1.54510302709091	-0.989207637918806	-0.989207637918806	-0.989207637918806
TRINITY_GG_67292_c5_g1	-1.44652355483263	-1.44652355483263	-1.44652355483263	1.41800929031549	0.555278687801358	2.36628268638103
TRINITY_GG_42954_c0_g1	-1.12318034356344	-1.12318034356344	-1.12318034356344	1.61060782506174	0.238026546675288	1.5209066589533
TRINITY_GG_59189_c6_g1	-1.7556621786517	-2.02947642323874	-2.02947642323874	1.73584614648721	1.74304270357381	2.33572617506816
TRINITY_GG_56484_c1_g1	-1.22847897631762	-1.22847897631762	-1.22847897631762	1.21618809052429	1.73314435196933	0.736104486459245
TRINITY_GG_58595_c70_g1	-1.01542353779534	-1.01542353779534	-1.01542353779534	1.231592511972	1.13188316098495	0.682794940429072
TRINITY_GG_82882_c0_g1	-0.937270076905069	-0.937270076905069	-0.937270076905069	0.80861261199719	1.1677374478559	0.835460170862112
TRINITY_GG_56629_c46_g1	-1.07568240969828	-1.07568240969828	-1.07568240969828	0.0955244177198624	1.39758498623136	1.73393782514361
TRINITY_GG_1516_c6_g1	-0.944554622678111	-0.944554622678111	-0.944554622678111	0.86773822219516	1.08754622048891	0.87837942535026
TRINITY_GG_83278_c0_g2	-2.33589520657411	-2.33589520657411	-2.33589520657411	1.53584989382622	3.05535697669246	2.41647874920366
TRINITY_GG_35192_c0_g1	1.39376974706178	1.78775817353305	2.38957017296814	-1.94949593079128	-1.94949593079128	-1.67210623198041
TRINITY_GG_16025_c8_g2	-1.60029500699434	-1.60029500699434	-1.60029500699434	1.05161773765145	1.99102536683343	1.75824191649813
TRINITY_GG_209_c2_g1	3.77983196260008	2.79650649471939	-0.26079537457794	-2.10518102758051	-2.10518102758051	-2.10518102758051
TRINITY_GG_57961_c0_g1	-1.04521489872154	-1.04521489872154	-1.04521489872154	0.468275846866581	1.45889696528729	1.20847188401073
TRINITY_GG_29012_c0_g1	-1.94068386720386	-1.94068386720386	-1.94068386720386	1.74042801765801	2.37016517902076	1.7114584049328
TRINITY_GG_29019_c0_g2	-0.891387424697587	-0.891387424697587	-0.891387424697587	0.37764572175765	1.08827212701824	1.20824442531687
TRINITY_GG_2671_c48_g1	-0.906732324166665	-0.906732324166665	-0.906732324166665	1.05006779388491	0.509566981313215	1.16056219730187
TRINITY_GG_56400_c67_g1	-1.32935687126418	-1.32935687126418	-1.32935687126418	1.47737962038849	0.894065678670759	1.61662531473328
TRINITY_GG_60044_c5_g1	1.29553255364467	0.36890326167313	1.2479769220086	-0.970804245775467	-0.970804245775467	-0.970804245775467
TRINITY_GG_19159_c0_g2	1.04954513543987	0.971868895852693	0.75353849983948	-0.924984177044014	-0.924984177044014	-0.924984177044014
TRINITY_GG_104517_c0_g1	-1.40038988713781	-1.40038988713781	-1.40038988713781	1.75665382300777	2.40076876895589	0.0437470694497799
TRINITY_GG_57036_c112_g2	-1.00037574606075	-1.00037574606075	-1.00037574606075	0.499406374086559	1.46612086649132	1.03559999760438
TRINITY_GG_56792_c16_g1	-1.16265629889869	-1.16265629889869	-1.16265629889869	1.66251875013804	1.69532469622888	0.130125450329154
TRINITY_GG_14132_c0_g1	1.22211814896098	2.63776417859058	0.385898410182384	-1.41526024591131	-1.41526024591131	-1.41526024591131
TRINITY_GG_63122_c4_g1	-1.05102554711289	-1.05102554711289	-1.05102554711289	1.6485260854102	-0.0553601373767838	1.55991069330527
TRINITY_GG_51585_c0_g1	-1.54332409418504	-1.54332409418504	-1.54332409418504	1.48860036961372	2.69301544498333	0.448356467958081
TRINITY_GG_84886_c3_g1	-1.44840978424224	-1.44840978424224	-1.44840978424224	2.90674747143023	1.76322546908491	-0.324743587788421
TRINITY_GG_157_c53_g1	-0.894061694339087	-0.894061694339087	-0.894061694339087	1.18215532727796	1.15103174400586	0.348998011733441
TRINITY_GG_6419_c0_g1	2.34321582972785	0.914822635976696	0.916280345548919	-1.39143960375115	-1.39143960375115	-1.39143960375115
TRINITY_GG_103878_c0_g2	-1.13580537704058	-1.13580537704058	-1.13580537704058	1.26964246666695	0.743508299270303	1.3942653651845
TRINITY_GG_97891_c0_g1	-1.5237863827758	-1.5237863827758	-1.5237863827758	2.0371730755618	1.00503494823333	1.52915112453229
TRINITY_GG_27572_c0_g8	-1.03012240252346	-1.03012240252346	-1.03012240252346	0.172138581038544	1.72647394797826	1.19175467855358
TRINITY_GG_98393_c1_g1	-1.31149135742798	-1.31149135742798	-1.31149135742798	1.50858546366953	0.949738551559065	1.47615005705535
TRINITY_GG_59325_c77_g1	-0.865861326501018	-0.865861326501018	-0.865861326501018	0.922824384112516	0.569767267551073	1.10499232783947
TRINITY_GG_24429_c1_g2	-1.08657560139775	-1.08657560139775	-1.08657560139775	0.165597811804277	2.05109185565625	1.04303713673272
TRINITY_GG_55235_c23_g3	-1.06597413192721	-1.06597413192721	-1.06597413192721	1.66954804536933	1.1281129201891	0.400261430223197
TRINITY_GG_5359_c3_g1	-1.14993062754551	-1.14993062754551	-1.14993062754551	-0.325366415455681	2.0259132951572	1.74924500293501
TRINITY_GG_62961_c7_g1	-0.95986339003812	-0.95986339003812	-0.95986339003812	0.303171015795674	1.1661182638166	1.41030089050209
TRINITY_GG_87907_c0_g1	-1.1245953389895	-1.29300442662113	-1.37434405407306	1.17754104939866	2.05366430103943	0.560738469245597
TRINITY_GG_600_c3_g1	1.63503153886936	1.41920437100889	0.51741586361242	-1.19055059116356	-1.19055059116356	-1.19055059116356
TRINITY_GG_4815_c57_g1	-1.96094444166608	-1.96094444166608	-1.62866615860915	1.35404204380243	2.47488414245738	1.7216288556815
TRINITY_GG_104951_c8_g1	1.68431386673823	0.855257669260581	1.82393027049335	-1.45450060216405	-1.45450060216405	-1.45450060216405
TRINITY_GG_11961_c1_g1	-1.70019231670629	-1.70019231670629	-1.70019231670629	0.935329924753465	2.82700316041558	1.33824386494982
TRINITY_GG_106258_c0_g1	-1.11903942364153	-1.11903942364153	-1.11903942364153	1.55202744832292	1.0499234603654	0.75516736223627
TRINITY_GG_707_c15_g4	-0.890315643065603	-0.890315643065603	-0.890315643065603	1.17491197971002	0.970051287072517	0.525983662414276
TRINITY_GG_84997_c0_g1	-1.16356900007824	-1.16356900007824	-1.16356900007824	0.781289445729301	1.19988245699348	1.50953509751194
TRINITY_GG_73135_c0_g1	0.957651132544252	1.13695220889519	1.18238086905117	-1.09232807016354	-1.09232807016354	-1.09232807016354
TRINITY_GG_4303_c33_g1	-1.28058545746403	-1.28058545746403	-1.28058545746403	1.05598358430509	1.27621178912871	1.50956099895828
TRINITY_GG_19363_c0_g1	-1.27364476978385	-1.27364476978385	-1.27364476978385	0.801545544371367	1.98094927324929	1.0384394917309
TRINITY_GG_55738_c25_g1	1.46649710730509	1.00880402477803	1.44846185831904	-1.30792099680072	-1.30792099680072	-1.30792099680072
TRINITY_GG_58104_c62_g1	-1.23270577733728	-1.23270577733728	-1.23270577733728	0.41989544025924	2.30334712290293	0.97487476884967
TRINITY_GG_104518_c3_g1	-1.7132504363365	-1.7132504363365	-1.7132504363365	1.35919841373319	2.64500515036863	1.13554774490769
TRINITY_GG_105633_c11_g1	-1.34752840028544	-1.34752840028544	-1.34752840028544	-0.414711297543593	2.27188461031249	2.18541188808743
TRINITY_GG_189_c468_g1	-0.961934178059924	-0.961934178059924	-0.961934178059924	0.540905580196007	1.43065801760623	0.914238936377536
TRINITY_GG_51482_c1_g1	-1.15578610508404	-1.15578610508404	-1.15578610508404	1.16440971618209	1.27128365012675	1.03166494894329
TRINITY_GG_40103_c0_g1	-1.34626991113775	-1.34626991113775	-1.34626991113775	-0.414208739794325	2.74669859818639	1.70631987502118
TRINITY_GG_83278_c0_g1	-2.04407546920271	-1.17153896382057	-1.62037310879674	1.04395529515101	2.15095161269227	1.64108063397675
TRINITY_GG_55030_c3_g1	-1.01785423587284	-1.01785423587284	-1.01785423587284	1.00327010416276	1.52415611966377	0.526136483792006
TRINITY_GG_58395_c15_g1	-1.19156668381277	-1.04724577777381	-1.98831931174302	1.13690343735145	1.92645802663407	1.16377030934408
TRINITY_GG_90713_c0_g1	-1.2977526874997	-1.2977526874997	-1.2977526874997	1.92844754119852	-0.0583546459331445	2.02316516723372
TRINITY_GG_102178_c0_g1	-0.987649124728843	-0.987649124728843	-0.987649124728843	1.76038267084357	0.228960944013598	0.973603759329364
TRINITY_GG_60784_c38_g1	-1.09742313125007	-1.09742313125007	-1.09742313125007	-0.231900172110102	1.51893456574662	2.00523500011367
TRINITY_GG_2800_c27_g1	-1.19857195229153	-1.19857195229153	-1.19857195229153	-0.487517630479465	1.89278937995708	2.19044410739698
TRINITY_GG_6979_c12_g1	-1.15098199062407	-1.15098199062407	-1.15098199062407	2.03218688952296	-0.431141435559803	1.85190051790905
TRINITY_GG_30145_c1_g1	-0.918080520511062	-0.918080520511062	-0.918080520511062	1.00981593321776	0.714653005439473	1.02977262287595
TRINITY_GG_13261_c0_g1	-1.30764861866329	-1.30764861866329	-1.30764861866329	1.66099513730143	1.76719929723688	0.494751421451552
