UniqueCount	AmbigCount
6	0
7	0
0	0
6	33
0	33
7	0
3	0
22	0
0	0
4	0
5	0
18	0
19	0
10	0
22	0
6	0
18	0
0	0
4	0
14	0
7	0
28	0
9	0
21	0
23	0
17	0
5	0
0	1
0	1
6	0
4	0
13	0
9	0
2	0
13	0
4	0
3	0
6	0
5	0
57	0
6	16
3	0
23	0
0	7
0	7
33	0
1	19
0	19
17	0
8	0
9	0
4	0
64	0
0	7
0	7
1	0
11	0
4	0
4	28
0	28
5	0
10	0
0	14
7	14
5	0
5	0
102	0
1	27
0	27
0	27
11	0
23	0
14	0
1	4
0	4
9	0
7	0
15	0
14	0
15	0
33	0
53	0
0	320
116	321
5	0
12	1
11	1
1	450
4	0
7	0
0	0
19	0
0	1
3	1
10	0
14	0
4	0
110	0
11	0
14	0
44	134
3	0
21	0
6	0
216	342
4	342
2	0
14	16
4	0
10	0
0	0
1	0
41	0
19	0
12	0
77	0
0	0
2	7
0	6
0	7
3	3
4	3
14	0
4	0
82	0
3	0
4	0
7	0
6	0
5	0
13	0
10	0
17	0
59	0
17	0
2	0
5	0
7	0
7	0
6	0
13	0
10	0
4	0
16	0
3	0
0	2
0	2
1	0
3	0
8	0
29	0
41	0
32	0
26	0
16	0
535	0
7	0
6	0
0	0
9	0
22	0
5	16
0	16
1	0
0	0
2	0
9	0
13	0
15	0
3	0
57	0
10	0
1	4
0	4
14	0
25	0
0	33
4	33
1	0
6	22
0	22
5	6
5	6
0	14
0	14
6	0
2	0
2	0
4	0
18	0
9	0
2	0
0	0
391	0
355	0
4	0
14	0
56	0
25	0
37	0
20	0
4	0
24	0
8	0
3	31
0	31
2	0
10	0
14	0
15	0
7	0
22	0
4	0
0	0
12	0
18	0
4	0
2	7
5	7
563	0
2	0
7	0
7	0
101	0
5	0
7	0
16	157
8	0
2	17
0	17
8	0
17	0
11	0
5	0
16	0
70	1387
366	1025
13	0
10	0
2	10
0	10
1	0
31	938
4	0
0	0
2	0
13	0
0	0
16	0
3	0
16	0
17	0
21	0
4	0
16	0
5	0
26	0
2	29
0	29
15	4
20	0
1	10
0	10
22	0
9	0
1	36
3	10
22	5
1	36
1	12
0	12
6	0
5	0
0	0
7	0
13	0
17	0
13	0
6	0
5	0
4	0
12	0
0	0
6	0
15	0
3	0
8	0
47	0
9	0
8	0
16	0
36	0
5	0
19	0
4	0
2	13
6	13
3	0
9	0
21	0
0	0
3	13
0	13
24	0
33	0
2	0
9	0
10	0
0	4
4	4
2	1
0	1
1	0
1	0
29	0
1	0
3	0
38	0
0	2
0	2
16	0
26	0
1	13
1	13
0	13
0	6
0	6
11	0
44	0
287	0
0	1
1	1
2	0
3	0
6	0
3	8
0	8
8	0
23	0
7	0
4	0
2	0
0	6
0	6
5	21
5	21
1	2
0	2
0	0
5	0
12	0
0	0
0	11
0	12
0	12
3	0
3	7
0	7
7	0
5	0
0	2
0	2
0	2
4	0
35	0
13	0
30	0
0	7
0	7
8	0
0	0
53	0
7	0
15	0
11	0
10	0
2	0
15	0
63	0
34	0
506	9
33	0
10	0
3	0
1	7
0	7
0	10
0	10
9	0
12	1
29	1
92	0
6	0
5	0
2	0
9	0
6	0
9	0
13	0
0	1
0	1
1	5
5	5
1	0
0	0
14	0
0	0
7	0
1	42
6	42
4	0
0	7
2	7
90	352
5	0
12	0
327	0
1	1
1	1
20	0
2	0
7	0
8	0
0	3
1	3
0	7
0	7
9	55
12	51
0	32
0	5
1	5
23	0
5	0
55	0
4	0
22	0
5	0
14	0
9	0
0	0
7	0
0	9
0	7
0	9
8	0
85	0
13	0
188	0
7	0
17	0
14	0
0	7
0	7
4	30
0	30
26	0
2	0
18	0
0	6
0	6
1	0
9	0
0	9
1	9
2	1
0	1
14	0
5	0
7	0
4	0
26	0
1	0
12	0
2	0
7	0
2	4
1	4
4	0
9	0
0	6
1	6
0	3
7	3
0	11
0	11
2	10
0	10
13	0
1	33
85	2
22	39
41	38
26	0
36	0
0	41
1	42
5	0
0	224
0	17
5	17
3	0
0	14
0	14
7	56
19	56
0	0
0	11
0	11
1	11
12	0
188	0
1	5
0	5
10	0
0	5081
9	1598
2	4995
5	3287
28	0
236	0
8	699
0	0
5	0
0	0
0	0
34	0
9	0
0	4
3	4
7	5
13	5
1	0
0	372
24	372
19	0
3	0
5	0
52	0
1	7
0	7
6	0
15	0
0	223
3	223
14	0
0	19
2	14
0	16
29	0
6	0
19	0
2	25
3	25
19	0
12	0
0	11
4	11
101	0
345	0
0	21
15	21
12	0
0	0
1	0
237	450
4	0
31	0
0	10
0	10
0	15
0	15
10	0
2	4
0	4
10	0
8	0
28	0
22	0
23	0
10	0
9	0
0	19
10	9
0	18
22	0
17	66
11	66
69	0
8	0
5	20
1	20
28	0
7	0
11	0
32	84
4	84
0	0
0	0
5	0
20	0
13	0
88	0
3	0
1	0
0	27
0	27
2	0
0	0
76	912
2	912
0	26
0	26
4	0
7	0
3	6
0	6
1476	0
14	0
2	47
0	47
23	13
25	13
17	0
9	0
3	5
0	5
11	0
1	62
0	37
0	63
6	5
0	36
0	19
0	21
18	83
0	83
86	0
0	0
0	0
5	0
1	8
7	8
26	0
10	0
15	0
0	8
0	8
22	0
0	3
3	3
10	0
9	0
11	0
45	0
1	6
0	6
12	0
0	5
1	6
0	6
0	19
0	19
0	15
11	14
0	15
8	0
5	0
0	15
0	15
0	36
1	36
0	36
35	0
7	0
57	0
318	0
5	0
2	11
0	11
0	22
1	22
0	0
9	0
