bleached_k4_01	bleached_k4_02	bleached_k4_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_k4_03
TRINITY_GG_88731_c0_g1	-1.16262549091536	-1.16262549091536	-1.16262549091536	-0.890005036252371	2.15149094022531	2.22639056877315
TRINITY_GG_6549_c53_g1	2.30771073254592	2.51074848434563	1.53895811394402	-1.92712699092522	-2.00134208356423	-2.42894825634613
TRINITY_GG_9228_c0_g2	1.20393454365007	1.3640640872579	0.360641321617107	-0.976213317508358	-0.976213317508358	-0.976213317508358
TRINITY_GG_54548_c0_g1	-0.826426436459808	-0.826426436459808	-0.826426436459808	1.26341065365981	1.22180974919304	-0.00594109347342886
TRINITY_GG_4879_c2_g1	1.33261700908337	1.98561573230715	1.33369084243469	-1.9806240683428	-1.47617093523349	-1.19512858024893
TRINITY_GG_10210_c0_g1	0.793443176476953	0.579070203476625	2.44387402539643	-1.27212913511667	-1.27212913511667	-1.27212913511667
TRINITY_GG_90507_c0_g1	0.771119432258886	0.370561658040175	1.1650424206968	-0.768907836998621	-0.768907836998621	-0.768907836998621
TRINITY_GG_98664_c0_g1	-1.18267615076227	-1.18267615076227	-1.18267615076227	1.27018281395154	1.50707028773128	0.770775350603989
TRINITY_GG_96484_c0_g1	0.399950822659111	1.1320643723925	0.68850500869827	-0.74017340124996	-0.74017340124996	-0.74017340124996
TRINITY_GG_55738_c18_g1	1.14266343201463	0.116887549613873	1.38328936787553	-0.880946783168013	-0.880946783168013	-0.880946783168013
TRINITY_GG_8732_c12_g1	0.757237008107044	0.903216313924324	1.1558170929772	-0.938756805002856	-0.938756805002856	-0.938756805002856
TRINITY_GG_23675_c5_g1	0.633846239359776	2.10092241834342	0.232483676978009	-0.989084111560401	-0.989084111560401	-0.989084111560401
TRINITY_GG_15863_c1_g1	1.11521033325847	1.40340668564899	1.48451053019801	-1.25857551692534	-1.37227601609007	-1.37227601609007
TRINITY_GG_5370_c21_g1	0.613145878268149	0.71668348237656	1.11033241890086	-0.813387259848524	-0.813387259848524	-0.813387259848524
TRINITY_GG_697_c47_g1	-0.884585612448986	-0.884585612448986	-0.884585612448986	-0.297700799596801	1.3273610699222	1.62409656702156
TRINITY_GG_105269_c0_g1	1.57208064729544	0.678326286622334	0.19709289735376	-0.81583327709051	-0.81583327709051	-0.81583327709051
TRINITY_GG_54137_c78_g2	-1.1333064997267	2.46271268908591	2.94532398391257	-1.42491005775726	-1.42491005775726	-1.42491005775726
TRINITY_GG_96992_c0_g1	1.11164726565061	1.75057842994027	1.38329256663108	-1.41517275407399	-1.41517275407399	-1.41517275407399
TRINITY_GG_9088_c32_g1	-0.968900396136539	-0.968900396136539	-0.968900396136539	1.72865104267973	0.44739890934334	0.73065123638655
TRINITY_GG_1225_c47_g7	0.30197176461121	0.982569544382876	1.10237578705155	-0.795639032015212	-0.795639032015212	-0.795639032015212
TRINITY_GG_91905_c2_g2	0.907931974185263	0.909983296926552	0.897631380371262	-0.905182217161026	-0.905182217161026	-0.905182217161026
TRINITY_GG_54614_c85_g1	1.43722634052317	1.28370477177863	1.86668126804756	-1.52920412678312	-1.52920412678312	-1.52920412678312
TRINITY_GG_3354_c36_g2	-1.25785637996466	-1.31859553782234	-1.31859553782234	1.4424769329663	1.36980865057512	1.08276187206794
TRINITY_GG_90142_c0_g2	0.988327052193872	0.0509846994753914	1.46328574886562	-0.83419916684496	-0.83419916684496	-0.83419916684496
TRINITY_GG_1837_c25_g1	-1.65951950385393	-1.65951950385393	-1.65951950385393	1.19267913867964	1.29858075786932	2.48729861501283
TRINITY_GG_99089_c3_g1	0.400846222026056	1.01334314783728	0.789876573342066	-0.734688647735133	-0.734688647735133	-0.734688647735133
TRINITY_GG_58886_c49_g1	1.69026288214563	0.582918926774304	1.59413163897408	-1.3600646714128	-1.14718410506841	-1.3600646714128
TRINITY_GG_75889_c1_g1	-0.358745781888452	1.49780769733299	1.88671148713884	-1.00859113419446	-1.00859113419446	-1.00859113419446
TRINITY_GG_54330_c148_g1	-0.94645798363532	-0.94645798363532	-0.94645798363532	0.839720145163446	1.55434406942184	0.445309736320677
TRINITY_GG_6900_c37_g1	-0.792320931541036	-0.792320931541036	-0.792320931541036	0.76300442744821	0.814121296590572	0.799837070584325
TRINITY_GG_16394_c1_g1	-0.743864570395756	-0.743864570395756	-0.743864570395756	0.869195536500359	0.724979372578881	0.637418802108028
TRINITY_GG_104305_c0_g3	-0.938191811975007	-0.938191811975007	-0.938191811975007	1.28924122606197	0.7542353861147	0.77109882374835
TRINITY_GG_18797_c16_g1	-1.34130055265744	-1.21300715164762	-1.34130055265744	1.36534050465197	1.40350638118723	1.1267613711233
TRINITY_GG_50156_c1_g1	-0.780599923652274	-0.780599923652274	-0.780599923652274	1.32842625284609	0.587330217779609	0.426043300331121
TRINITY_GG_11885_c3_g1	-0.854947520710577	-0.854947520710577	-0.854947520710577	1.28386694819171	-0.229209458801929	1.51018507274195
TRINITY_GG_88549_c0_g1	-0.970201340073075	-0.970201340073075	-0.970201340073075	1.44176717028706	0.459012889766509	1.00982396016566
TRINITY_GG_28190_c0_g1	-1.02968997986637	-1.02968997986637	-1.02968997986637	0.183812840117551	1.92059178637084	0.984665313110705
TRINITY_GG_56833_c2_g1	1.07233457468433	0.22311230067281	2.40721109907947	-1.2342193248122	-1.2342193248122	-1.2342193248122
TRINITY_GG_11159_c30_g1	-0.859985738760517	-0.859985738760517	-0.859985738760517	0.55306668978801	0.758252916834938	1.2686376096586
TRINITY_GG_98571_c0_g1	-0.743534890948962	-0.743534890948962	-0.743534890948962	0.538015002417679	1.20469215293021	0.487897517499003
TRINITY_GG_54584_c71_g1	-0.779885223385515	-0.779885223385515	-0.779885223385515	0.258550958270594	1.39579904734548	0.685305664540468
TRINITY_GG_8201_c14_g1	0.495289604918564	0.96839036511212	1.78943990626164	-1.08437329209744	-1.08437329209744	-1.08437329209744
TRINITY_GG_289_c119_g1	0.669618512694316	0.886927574514444	1.42531538096086	-0.993953822723206	-0.993953822723206	-0.993953822723206
TRINITY_GG_18983_c1_g1	2.03141089547942	0.847449570718504	-0.170676061574264	-0.902728134874553	-0.902728134874553	-0.902728134874553
TRINITY_GG_85800_c1_g1	1.02475323995547	0.555106503713526	0.68933009159524	-0.756396611754744	-0.756396611754744	-0.756396611754744
TRINITY_GG_48039_c1_g3	-1.43880456668432	-1.43880456668432	-1.43880456668432	1.80547363189382	1.13868468710339	1.37225538105576
TRINITY_GG_29114_c0_g1	0.954150963557518	1.78919567494813	1.21564320458291	-1.31966328102952	-1.31966328102952	-1.31966328102952
TRINITY_GG_17755_c4_g1	-1.25810766006723	-1.25810766006723	-1.25810766006723	1.23656395158032	0.877098839363446	1.66066018925792
TRINITY_GG_54330_c81_g5	-1.29155629078993	-1.29155629078993	-1.29155629078993	0.636719270822	1.78534479676733	1.45260480478048
TRINITY_GG_30382_c1_g1	-1.03465536372409	-1.03465536372409	-1.03465536372409	1.6216121710702	0.339410354498444	1.14294356560364
TRINITY_GG_11242_c0_g1	-0.916382713638589	-0.916382713638589	-0.916382713638589	0.857191709132718	1.23157516774851	0.660381264034536
TRINITY_GG_48550_c0_g1	0.716245864710761	1.08298147492431	1.019464329299	-0.939563889644691	-0.939563889644691	-0.939563889644691
TRINITY_GG_2957_c29_g1	0.877601172461727	1.77977564140517	0.779585725648835	-1.14565417983858	-1.14565417983858	-1.14565417983858
TRINITY_GG_56721_c5_g1	-1.49063257943714	-1.49063257943714	-1.49063257943714	3.01475026962516	-0.239671005903923	1.69681847459018
TRINITY_GG_39646_c0_g1	0.912626727759621	1.66623458567439	1.32283368342445	-1.30056499895282	-1.30056499895282	-1.30056499895282
TRINITY_GG_72636_c0_g1	-0.991133407907794	-0.991133407907794	-0.991133407907794	1.26919340556251	0.0929308568806808	1.61127596128019
TRINITY_GG_48793_c0_g1	-1.26981672329781	-1.26981672329781	-1.26981672329781	1.93463704437676	1.22357442759214	0.651238697924526
TRINITY_GG_11159_c7_g2	-1.3557048227822	-1.3557048227822	-1.3557048227822	1.5347418698977	1.14866132783007	1.38371127061883
TRINITY_GG_50082_c2_g1	-0.97407380254522	-0.97407380254522	-0.97407380254522	0.00923906852190037	1.2970530242373	1.61592931487647
TRINITY_GG_64694_c0_g1	3.10098917119113	2.24399798979163	3.72714230186314	-2.86109441606472	-2.99052873027173	-3.22050631650945
TRINITY_GG_82824_c1_g1	-1.21039827728155	-1.21039827728155	-1.21039827728155	1.50241757715582	1.82416961553666	0.304607639152177
TRINITY_GG_59841_c63_g1	-0.762665658098202	-0.762665658098202	-0.762665658098202	1.25489998491617	0.750319676715474	0.282777312662965
TRINITY_GG_5876_c16_g1	-0.915425872713296	-0.915425872713296	-0.915425872713296	0.441281380222085	1.0298072504216	1.2751889874962
TRINITY_GG_12788_c3_g1	-0.784917822587633	-0.784917822587633	-0.784917822587633	1.26331836306521	0.583571178057471	0.507863926640213
TRINITY_GG_4122_c31_g1	-0.826973428139899	-0.826973428139899	-0.826973428139899	0.857396500873108	0.608121723480199	1.01540206006639
TRINITY_GG_9614_c2_g1	1.74369242794992	0.316782065346617	0.760211165281685	-0.940228552859407	-0.940228552859407	-0.940228552859407
TRINITY_GG_46027_c0_g1	-1.01847989810034	-1.01847989810034	-1.01847989810034	0.969204779466426	1.09321917409709	0.993015740737494
TRINITY_GG_2492_c0_g1	-2.18702062960258	-2.18702062960258	-2.18702062960258	1.77663844341953	2.013436641826	2.77098680356221
TRINITY_GG_51720_c1_g1	-1.00979394109944	-1.00979394109944	-1.00979394109944	1.25023171486201	1.37480851655131	0.404341591885008
TRINITY_GG_54051_c1_g1	0.845748224247617	1.25121016241024	0.711764288193406	-0.936240891617087	-0.936240891617087	-0.936240891617087
TRINITY_GG_32647_c0_g1	1.60935107289436	1.62216018076209	0.262424502993976	-1.16464525221681	-1.16464525221681	-1.16464525221681
TRINITY_GG_163_c0_g2	-1.02728720124424	-1.02728720124424	-1.02728720124424	0.95639049345383	0.639014926928858	1.48645618335002
TRINITY_GG_42568_c3_g2	0.193953709211231	1.43478799003519	1.8476727482418	-1.15880481582941	-1.15880481582941	-1.15880481582941
TRINITY_GG_87733_c0_g1	0.938314486479318	1.41438355759528	2.57858116067644	-1.64375973491701	-1.64375973491701	-1.64375973491701
TRINITY_GG_42344_c0_g1	-1.37842469109036	-1.37842469109036	-1.37842469109036	0.820069462548721	2.10674448896054	1.20846012176182
TRINITY_GG_26520_c0_g1	1.28245416522745	1.1736291156696	0.811230811256474	-1.08910469738451	-1.08910469738451	-1.08910469738451
TRINITY_GG_105127_c2_g1	0.512537950932769	0.774894057040448	1.10946348563329	-0.798965164535501	-0.798965164535501	-0.798965164535501
TRINITY_GG_90067_c1_g3	-0.428252470431571	2.388330291798	1.60086829530187	-1.18698203888943	-1.18698203888943	-1.18698203888943
TRINITY_GG_8449_c13_g1	-0.946876313412226	-0.946876313412226	-0.946876313412226	0.322755337528213	1.68864592804753	0.829227674660938
TRINITY_GG_87787_c0_g1	1.85630288068246	0.819386129409019	1.1224265704395	-1.26603852684366	-1.26603852684366	-1.26603852684366
TRINITY_GG_12564_c0_g1	1.36500740558092	1.03354604886207	0.857880708397609	-1.0854780542802	-1.0854780542802	-1.0854780542802
TRINITY_GG_1918_c284_g1	-0.774114153276437	-0.774114153276437	-0.774114153276437	1.44869040776882	0.642725588636393	0.230926463424093
TRINITY_GG_88295_c0_g1	0.517404302859709	1.21667537367818	1.52592138588957	-1.08666702080915	-1.08666702080915	-1.08666702080915
TRINITY_GG_56683_c4_g3	-1.00044611590958	-1.00044611590958	-1.00044611590958	0.864284806405175	1.62552567545133	0.511527865872225
TRINITY_GG_54604_c31_g2	0.541048716376383	1.1597663767295	2.08819943466702	-1.26300484259097	-1.26300484259097	-1.26300484259097
TRINITY_GG_65948_c0_g1	-1.58671526425846	-1.73727494083384	-1.73727494083384	2.88401505170508	1.2580286645014	0.919221429719655
TRINITY_GG_8946_c1_g1	-0.884792661791475	2.27957816516465	2.67861518574977	-1.35780022970765	-1.35780022970765	-1.35780022970765
TRINITY_GG_84403_c0_g1	-0.919586695775475	-0.919586695775475	-0.919586695775475	0.960902930912344	0.75396972821467	1.04388742819941
TRINITY_GG_99277_c385_g1	-0.947159580216733	-0.947159580216733	-0.947159580216733	0.78184929012113	0.603248613000547	1.45638083752852
TRINITY_GG_46126_c0_g1	0.319660343708451	0.957285052016051	1.00809245550596	-0.761679283743487	-0.761679283743487	-0.761679283743487
TRINITY_GG_61517_c1_g1	-1.19289237283137	-1.19289237283137	-1.19289237283137	1.8266316397624	0.047116591903704	1.704928886828
TRINITY_GG_54614_c70_g1	-1.31107743099112	-1.31107743099112	-1.31107743099112	0.381349767098588	1.82839206404768	1.72349046182709
TRINITY_GG_104639_c7_g1	-0.846607310853007	-0.846607310853007	-0.846607310853007	1.36066086225902	0.303302356681917	0.875858713618084
TRINITY_GG_1397_c0_g1	0.457412025275617	0.632824973505672	1.76040095209169	-0.950212650290992	-0.950212650290992	-0.950212650290992
TRINITY_GG_53656_c0_g1	-1.10229310469052	-1.10229310469052	-1.10229310469052	0.506989075226051	1.56105151467557	1.23883872416994
TRINITY_GG_8333_c0_g2	1.13054151834716	1.49025091262156	0.319674963624598	-0.980155798197772	-0.980155798197772	-0.980155798197772
TRINITY_GG_6616_c0_g2	-1.0809140007503	-1.0809140007503	-1.0809140007503	1.14405236424998	0.869554413399826	1.22913522460109
TRINITY_GG_1215_c65_g1	0.553374024960258	1.31023060259259	0.879676767031599	-0.914427131528149	-0.914427131528149	-0.914427131528149
TRINITY_GG_106559_c0_g1	-1.22596385697257	-1.29772652627266	-1.29772652627266	1.12342943438956	1.52765207762027	1.17033539750807
TRINITY_GG_58595_c57_g1	0.671387672798087	0.439696331801008	1.75336942586576	-0.954817810154951	-0.954817810154951	-0.954817810154951
TRINITY_GG_73812_c0_g1	-0.729805660903971	-0.729805660903971	-0.729805660903971	0.936950930980832	0.449705389367539	0.802760662363541
TRINITY_GG_54988_c21_g1	-0.070540036285082	0.766806148024791	1.82974317221249	-0.842003094650733	-0.842003094650733	-0.842003094650733
TRINITY_GG_11842_c0_g1	0.37509016477471	2.09740787318506	0.625105494415925	-1.0325345107919	-1.0325345107919	-1.0325345107919
TRINITY_GG_102057_c0_g1	0.806766671834221	1.60560775778454	1.35369069060197	-1.25535504007358	-1.25535504007358	-1.25535504007358
TRINITY_GG_54045_c14_g1	-1.91841627561432	-1.85302668242564	-3.7862233117414	0.840876405669154	3.36627949758792	3.35051036652428
TRINITY_GG_77059_c16_g1	0.195236024606779	0.797089523025821	1.31904222622118	-0.770455924617926	-0.770455924617926	-0.770455924617926
TRINITY_GG_637_c70_g1	1.34108180118332	0.87129515367318	0.863134432692241	-1.02517046251625	-1.02517046251625	-1.02517046251625
TRINITY_GG_96293_c0_g1	-1.46886763198137	-1.46886763198137	-1.46886763198137	1.29793951932155	1.44627079394308	1.66239258267949
TRINITY_GG_8747_c5_g1	-0.904217544717016	-0.904217544717016	-0.904217544717016	0.820432727015951	-0.290685891799088	2.18290579893418
TRINITY_GG_26658_c0_g2	0.0979004155780477	1.34571888040362	1.45111693449926	-0.964912076826974	-0.964912076826974	-0.964912076826974
TRINITY_GG_67059_c0_g1	0.57090424897659	0.191874136933492	1.95443159316871	-0.90573665969293	-0.90573665969293	-0.90573665969293
TRINITY_GG_8428_c12_g1	-1.28433793916678	-1.28433793916678	-1.28433793916678	1.25096854644564	0.644695539479076	1.95734973157562
TRINITY_GG_82052_c0_g1	1.62869683747765	1.46175076552836	0.485216937986256	-1.23067643256135	-1.23067643256135	-1.11431167586956
TRINITY_GG_7318_c3_g1	1.6676919437282	0.359815018854022	1.39086363036297	-1.13945686431507	-1.13945686431507	-1.13945686431507
TRINITY_GG_22853_c0_g1	-0.992535705546212	-0.992535705546212	-0.992535705546212	0.88520854440279	1.22655535269999	0.865843219535859
TRINITY_GG_106554_c1_g1	-1.00545461866456	-1.00545461866456	-1.00545461866456	0.81870222506427	1.72855041505549	0.469111215873916
TRINITY_GG_82180_c0_g1	-1.16979443480894	-1.16979443480894	-1.16979443480894	1.45313591611123	0.163056687263211	1.89319070105238
TRINITY_GG_63456_c60_g1	-0.99327324885649	-0.99327324885649	-0.99327324885649	1.07367699506814	0.807885407237208	1.09825734426413
TRINITY_GG_86825_c0_g1	-0.804160366138931	-0.804160366138931	-0.804160366138931	0.524676098090609	1.25207631884534	0.635728681480848
TRINITY_GG_90205_c2_g3	0.659144852067363	2.28689308694733	0.619315811571139	-1.18845125019528	-1.18845125019528	-1.18845125019528
TRINITY_GG_43216_c0_g1	0.44920046882029	1.95666675515579	0.777898234548347	-1.06125515284147	-1.06125515284147	-1.06125515284147
TRINITY_GG_7652_c0_g1	-0.137168292561112	1.065212111984	1.72884475727255	-0.885629525565148	-0.885629525565148	-0.885629525565148
TRINITY_GG_60288_c2_g2	-0.95325970192172	-0.95325970192172	-0.95325970192172	0.617203229104321	1.66826474174974	0.5743111349111
TRINITY_GG_61368_c39_g1	-1.08108649891791	-1.08108649891791	-1.08108649891791	0.406914271916161	1.72523755847212	1.11110766636544
TRINITY_GG_28669_c0_g1	2.07442134058478	1.82459194341283	2.52871670836178	-2.1425766641198	-2.1425766641198	-2.1425766641198
TRINITY_GG_61872_c22_g1	-0.857065200697833	-0.857065200697833	-0.857065200697833	0.366975073520098	0.503018095215498	1.7012024333579
TRINITY_GG_5556_c105_g1	-0.776431228684998	-0.776431228684998	-0.776431228684998	1.18333892652647	0.883949806557414	0.26200495297111
TRINITY_GG_49119_c0_g5	1.71063849566634	1.02817946666787	1.68210743392491	-1.47364179875304	-1.47364179875304	-1.47364179875304
TRINITY_GG_45907_c2_g1	2.37572110576792	1.50169583624262	0.443068106271914	-1.44016168276082	-1.44016168276082	-1.44016168276082
TRINITY_GG_4078_c26_g1	-0.889610089140266	-0.889610089140266	-0.889610089140266	1.06085832500986	0.984596696737532	0.62337524567341
TRINITY_GG_22868_c1_g1	-1.06128130377643	-1.06128130377643	-1.06128130377643	0.923490308608994	1.21729824668199	1.0430553560383
TRINITY_GG_90575_c0_g2	-0.890401795998073	-0.890401795998073	-0.890401795998073	2.09163346535987	0.635667015669515	-0.0560950930351649
TRINITY_GG_55970_c93_g1	-1.85785047915515	-1.85785047915515	-1.85785047915515	1.26333073929285	1.85243249528042	2.45778820289217
TRINITY_GG_57141_c51_g1	-0.856614216391375	-0.856614216391375	-0.856614216391375	0.665943776479062	1.2916691461118	0.612229726583262
TRINITY_GG_46340_c0_g1	-1.64170868568949	-1.64170868568949	-1.64170868568949	1.66484521380705	1.90759083178113	1.3526900114803
TRINITY_GG_70887_c0_g2	-1.52727631822098	-1.52727631822098	-1.52727631822098	1.85663529277534	1.2454539295462	1.47973973234141
TRINITY_GG_60571_c38_g1	-1.08933536255378	-1.08933536255378	-1.08933536255378	1.17580144092203	1.02935659023803	1.06284805650127
TRINITY_GG_62245_c13_g3	-0.905756949182532	-0.905756949182532	-0.905756949182532	1.38584660884803	0.350045887420186	0.981378351279376
TRINITY_GG_59056_c8_g1	-1.77958357987123	-1.77958357987123	-1.77958357987123	2.21255036056068	2.37446488656945	0.751735492483558
TRINITY_GG_48277_c1_g1	-1.09051412060788	-1.09051412060788	-1.09051412060788	0.882178533396385	0.745005780779056	1.6443580476482
TRINITY_GG_63015_c32_g1	0.699869830129591	0.817948619321328	0.657338324792372	-0.725052258081097	-0.725052258081097	-0.725052258081097
TRINITY_GG_53927_c163_g1	0.532569016443661	0.264545458522192	1.75235022432357	-0.849821566429808	-0.849821566429808	-0.849821566429808
TRINITY_GG_20946_c1_g2	-0.778931123163262	-0.778931123163262	-0.778931123163262	0.787153367352205	0.654562516683618	0.895077485453963
TRINITY_GG_36625_c0_g1	0.628278023303877	1.61153282574448	0.48798879693373	-0.909266548660697	-0.909266548660697	-0.909266548660697
TRINITY_GG_63113_c37_g2	-0.869071201788478	-0.869071201788478	-0.869071201788478	0.955085641940351	-0.127496354369682	1.77962431779476
TRINITY_GG_55838_c38_g2	1.23468805003747	0.728737571931739	0.706487199176937	-0.889970940382049	-0.889970940382049	-0.889970940382049
TRINITY_GG_59155_c0_g2	-0.955376885258815	-0.955376885258815	-0.955376885258815	1.02684096105677	0.867149333780017	0.972140360939661
TRINITY_GG_24204_c0_g2	-1.00319032329577	-1.00319032329577	-1.00319032329577	1.27122044602206	1.39898610168371	0.339364422181547
TRINITY_GG_8100_c3_g2	0.196060553773106	1.20231351582189	1.16651627815909	-0.854963449251361	-0.854963449251361	-0.854963449251361
