bleached_44_01	bleached_44_02	bleached_44_03	bleached_k4_01	bleached_k4_02	bleached_k4_03
bleached_44_01	1	0.833947144405564	0.8605206003255	-0.867649507273742	-0.867695782330939	-0.871915351931597
bleached_44_02	0.833947144405564	1	0.847835516212032	-0.866704522942522	-0.86415803600952	-0.848909715074799
bleached_44_03	0.8605206003255	0.847835516212032	1	-0.875022718675983	-0.880167725300191	-0.872218082210277
bleached_k4_01	-0.867649507273742	-0.866704522942522	-0.875022718675983	1	0.772045641266208	0.747839335148368
bleached_k4_02	-0.867695782330939	-0.86415803600952	-0.880167725300191	0.772045641266208	1	0.757635181193381
bleached_k4_03	-0.871915351931597	-0.848909715074799	-0.872218082210277	0.747839335148368	0.757635181193381	1
