non-bleached_44_01	non-bleached_44_02	non-bleached_44_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_k4_03
TRINITY_GG_59518_c1_g1	0.502599634233643	1.44592116257056	2.14381089951695	-1.36411056544038	-1.36411056544038	-1.36411056544038
TRINITY_GG_24820_c3_g1	0.725593513714531	1.92536731175804	1.53828869376128	-1.39641650641128	-1.39641650641128	-1.39641650641128
TRINITY_GG_99445_c9_g1	1.82284324018009	1.75247650364079	0.735775696526357	-1.43703181344908	-1.43703181344908	-1.43703181344908
TRINITY_GG_87636_c0_g1	1.55771345300864	0.291845317241875	1.66106223441316	-1.17020700155456	-1.17020700155456	-1.17020700155456
TRINITY_GG_57403_c5_g2	0.796121583680496	1.96342905484767	2.59255120710072	-2.1891347859332	-1.75591974030418	-1.4070473193915
TRINITY_GG_5516_c82_g1	0.402929909643738	1.58126715090225	0.851710468240612	-0.945302509595533	-0.945302509595533	-0.945302509595533
TRINITY_GG_17800_c0_g1	-1.45677521007661	-1.45677521007661	-1.45677521007661	0.837183768952089	2.8802222065284	0.652919654749324
TRINITY_GG_90204_c0_g1	0.945159389416652	0.87896089973985	0.507799616006815	-0.777306635054439	-0.777306635054439	-0.777306635054439
TRINITY_GG_1480_c27_g1	1.50451639210609	0.738393246925508	1.09190839859017	-1.11160601254059	-1.11160601254059	-1.11160601254059
TRINITY_GG_8127_c2_g1	1.33396087541487	1.07508776431622	0.230510272587541	-0.879852970772877	-0.879852970772877	-0.879852970772877
TRINITY_GG_8201_c17_g1	0.7375058054175	1.43622637944876	0.600366897842094	-0.924699694236117	-0.924699694236117	-0.924699694236117
TRINITY_GG_59050_c38_g1	-0.775267841513718	-0.775267841513718	-0.775267841513718	1.01258249267758	0.650728479837361	0.66249255202621
TRINITY_GG_68339_c0_g1	-0.796800554704226	-0.796800554704226	-0.796800554704226	1.22290135973832	0.422290503541971	0.745209800832383
TRINITY_GG_48183_c6_g1	0.300468715240053	1.55903970999019	0.981045233989055	-0.946851219739766	-0.946851219739766	-0.946851219739766
TRINITY_GG_83872_c0_g1	0.824419312040665	0.884175149373473	0.777327653777559	-0.828640705063899	-0.828640705063899	-0.828640705063899
TRINITY_GG_82846_c0_g2	0.853659863099947	1.59081640360233	1.53594262766958	-1.32680629812395	-1.32680629812395	-1.32680629812395
TRINITY_GG_7284_c3_g1	0.548052147702078	1.90058368794554	0.154483720813646	-0.86770651882042	-0.86770651882042	-0.86770651882042
TRINITY_GG_55266_c92_g1	0.272518847617913	0.566683497690942	1.90464398626101	-0.914615443856623	-0.914615443856623	-0.914615443856623
TRINITY_GG_57024_c6_g1	-0.757279837298743	-0.757279837298743	-0.757279837298743	0.757726079134986	0.591519122313364	0.92259431044788
TRINITY_GG_76042_c1_g1	0.737840543072389	1.02616510773022	0.773029971534689	-0.845678540779099	-0.845678540779099	-0.845678540779099
TRINITY_GG_103110_c0_g2	-0.0480873130036955	1.03530060122472	1.53186582490372	-0.839693037708247	-0.839693037708247	-0.839693037708247
TRINITY_GG_2479_c0_g1	1.89591652154484	0.558413709032376	2.49878873921251	-1.65103965659657	-1.65103965659657	-1.65103965659657
TRINITY_GG_91960_c2_g2	2.30833729535333	1.56814571352108	-0.290685426027613	-1.19526586094893	-1.19526586094893	-1.19526586094893
TRINITY_GG_61666_c8_g1	1.022949409561	1.5508658454298	0.978203713488029	-1.18400632282628	-1.18400632282628	-1.18400632282628
TRINITY_GG_25272_c1_g1	2.88711860296086	3.29016878305348	1.73909358733314	-2.63879365778249	-2.63879365778249	-2.63879365778249
TRINITY_GG_60154_c0_g2	1.32666198090728	1.62532183715506	1.85342547382227	-1.60180309729487	-1.60180309729487	-1.60180309729487
TRINITY_GG_4605_c0_g1	0.678393305333831	0.628358712840339	1.0942070731495	-0.800319697107891	-0.800319697107891	-0.800319697107891
TRINITY_GG_1997_c131_g1	-0.958173966976524	-0.958173966976524	-0.958173966976524	1.0935461494708	0.640191238347121	1.14078451311165
TRINITY_GG_86169_c0_g1	1.13208954088633	2.84535444462214	2.33943739493045	-2.10562712681297	-2.10562712681297	-2.10562712681297
TRINITY_GG_69823_c0_g1	-0.864735053988365	-0.864735053988365	-0.864735053988365	0.58310859037372	1.31413890418143	0.696957667409944
TRINITY_GG_61356_c88_g1	0.303431799019893	1.42560766557059	0.991831731686045	-0.906957065425509	-0.906957065425509	-0.906957065425509
TRINITY_GG_22244_c0_g2	2.07400436216837	1.84727807604973	2.63970871536845	-2.19510361092732	-2.19510361092732	-2.17078393173191
TRINITY_GG_4879_c2_g1	2.00671200728248	0.417489577164376	1.78187560895415	-1.65617423636232	-1.39164403460305	-1.15825892243564
TRINITY_GG_98664_c0_g1	-1.19219028336931	-1.19219028336931	-1.19219028336931	1.27977750429221	1.51776198733051	0.779031358485196
TRINITY_GG_55624_c13_g3	0.522726386592198	0.348422087171065	1.62402884819883	-0.831725773987363	-0.831725773987363	-0.831725773987363
TRINITY_GG_74692_c1_g1	0.747854864048567	1.10672892879903	0.588395684422304	-0.814326492423301	-0.814326492423301	-0.814326492423301
TRINITY_GG_98867_c0_g1	0.00155323045432576	1.0569199379869	1.48566417365015	-0.848045780697126	-0.848045780697126	-0.848045780697126
TRINITY_GG_9857_c7_g3	1.39137233901276	0.665854137602742	0.788633959089371	-0.948620145234959	-0.948620145234959	-0.948620145234959
TRINITY_GG_54472_c219_g1	-0.440243496524996	1.44565195545579	2.1615709224328	-1.05565979378787	-1.05565979378787	-1.05565979378787
TRINITY_GG_26550_c0_g1	0.991021994662232	1.06549545134079	0.763196163202364	-0.939904536401796	-0.939904536401796	-0.939904536401796
TRINITY_GG_15863_c1_g1	0.946311228354267	1.81939180425669	0.824591960220428	-1.12007616897963	-1.23510941192587	-1.23510941192587
TRINITY_GG_73418_c1_g2	-0.870160280383772	-0.870160280383772	-0.870160280383772	1.43814234058856	0.750895222915968	0.421443277646793
TRINITY_GG_97294_c0_g2	-1.00219317400312	-1.00219317400312	-1.00219317400312	0.91695618928455	0.86530797691927	1.22431535580555
TRINITY_GG_105269_c0_g1	1.54460594245353	0.791408214243333	0.275010000005248	-0.870341385567372	-0.870341385567372	-0.870341385567372
TRINITY_GG_70587_c0_g1	-1.34136193304887	-1.34136193304887	-1.34136193304887	1.10409993412949	1.1096513098951	1.81033455512203
TRINITY_GG_54137_c78_g2	0.986929739416485	2.79943909631743	2.41321874184119	-2.06652919252504	-2.06652919252504	-2.06652919252504
TRINITY_GG_7849_c42_g1	1.66139775836747	1.16431353192548	0.31531938505544	-1.04701022511613	-1.04701022511613	-1.04701022511613
TRINITY_GG_4122_c39_g1	1.01010870772123	0.604808219807674	0.830892760986194	-0.8152698961717	-0.8152698961717	-0.8152698961717
TRINITY_GG_54423_c53_g1	-0.773660720492182	-0.773660720492182	-0.773660720492182	1.08511602481601	0.837039341642583	0.398826795017952
TRINITY_GG_1859_c0_g3	1.30099429392036	0.809964342063776	1.25759964605009	-1.12285276067807	-1.12285276067807	-1.12285276067807
TRINITY_GG_15247_c0_g2	-1.39726187665747	-1.39726187665747	-1.39726187665747	0.984851983276458	1.90797908929702	1.29895455739893
TRINITY_GG_54614_c85_g1	1.02836858637539	1.05864601405356	1.79193234471872	-1.29298231504922	-1.29298231504922	-1.29298231504922
TRINITY_GG_19436_c14_g1	0.340385329638632	0.33175010481062	1.99731761673412	-0.88981768372779	-0.88981768372779	-0.88981768372779
TRINITY_GG_104208_c0_g1	0.433642921995011	1.64730361723155	1.13732118937077	-1.07275590953244	-1.07275590953244	-1.07275590953244
TRINITY_GG_75889_c1_g1	1.10193691889909	-0.229942019620908	2.05289760669634	-0.974964168658173	-0.974964168658173	-0.974964168658173
TRINITY_GG_56989_c0_g2	0.514991838895701	1.38917267725431	0.897562820598272	-0.933909112249427	-0.933909112249427	-0.933909112249427
TRINITY_GG_54389_c0_g1	0.540207277600894	1.82232620856526	1.69226868413748	-1.35160072343455	-1.35160072343455	-1.35160072343455
TRINITY_GG_5151_c15_g4	0.49190689310207	1.41485523370253	1.17312261083573	-1.02662824588011	-1.02662824588011	-1.02662824588011
TRINITY_GG_9834_c27_g1	0.428068510393643	2.32292581486793	0.813873234547573	-1.18828918660305	-1.18828918660305	-1.18828918660305
TRINITY_GG_7659_c51_g1	-0.338701561557792	1.14850916611382	1.96406901099315	-0.924625538516393	-0.924625538516393	-0.924625538516393
TRINITY_GG_88549_c0_g1	-0.978829802115951	-0.978829802115951	-0.978829802115951	1.45145547086183	0.465307154471641	1.01972678101438
TRINITY_GG_91791_c0_g1	-0.92874474606346	-0.92874474606346	-0.92874474606346	-0.142148384172653	1.0276836870599	1.90069893530313
TRINITY_GG_58923_c199_g1	-0.800593277149066	-0.800593277149066	-0.800593277149066	1.10552767584803	1.10552767584803	0.190724479751133
TRINITY_GG_5343_c1_g3	1.21339555996603	0.664514504900125	0.877659291823465	-0.918523118896539	-0.918523118896539	-0.918523118896539
TRINITY_GG_5643_c16_g3	-1.23053416506729	-1.23053416506729	-1.23053416506729	1.0249665680811	1.32282633826804	1.34380958885273
TRINITY_GG_18895_c0_g2	0.324113424519432	0.579489248721596	1.72519344715276	-0.876265373464595	-0.876265373464595	-0.876265373464595
TRINITY_GG_76395_c0_g1	0.270988482073413	1.09421032095183	1.82038911697098	-1.06186263999874	-1.06186263999874	-1.06186263999874
TRINITY_GG_54584_c88_g1	0.836177401115997	0.27468477724269	1.4161736489438	-0.842345275767497	-0.842345275767497	-0.842345275767497
TRINITY_GG_67167_c2_g1	0.965132165905318	0.427099044600964	1.08843945438319	-0.826890221629823	-0.826890221629823	-0.826890221629823
TRINITY_GG_76717_c18_g1	-0.78597572297872	-0.78597572297872	-0.78597572297872	0.773271337483194	1.165239041442	0.419416790010965
TRINITY_GG_55274_c0_g1	-1.26011902310945	-1.59757204150239	-1.09796024315581	0.7372313984766	1.64359149397218	1.57482841531887
TRINITY_GG_99295_c21_g1	0.814312017360359	0.380235972999956	1.26211201668062	-0.818886669013645	-0.818886669013645	-0.818886669013645
TRINITY_GG_8201_c14_g1	0.669144190666143	2.53872351120697	1.25583085656519	-1.48789951947944	-1.48789951947944	-1.48789951947944
TRINITY_GG_29114_c0_g1	1.55019404520812	0.869800540840812	1.00938231476145	-1.14312563360346	-1.14312563360346	-1.14312563360346
TRINITY_GG_10458_c0_g1	1.13399721820784	0.572963731539593	0.596689086785035	-0.767883345510821	-0.767883345510821	-0.767883345510821
TRINITY_GG_63475_c0_g2	-0.909414259021963	-0.909414259021963	-0.909414259021963	0.629620443948791	1.19492240079277	0.903699932324326
TRINITY_GG_77580_c2_g1	1.90726312576216	1.23881637865739	0.294592733582097	-1.14689074600055	-1.14689074600055	-1.14689074600055
TRINITY_GG_65447_c0_g1	1.52218298794384	0.212761306094818	2.58795075809486	-1.44236817605187	-1.48501251346037	-1.39551436262127
TRINITY_GG_30382_c1_g1	-1.04325655827906	-1.04325655827906	-1.04325655827906	1.63278512910068	0.345208539004095	1.1517760067324
TRINITY_GG_68346_c0_g1	-1.56894941821705	-1.56894941821705	-1.56894941821705	0.828032041274816	1.9537341082659	1.92508210511045
TRINITY_GG_105710_c1_g1	-1.80269886650869	-1.59355746867009	-1.80269886650869	0.515184016320728	3.42953976349275	1.25423142187399
TRINITY_GG_8818_c13_g1	-0.805241171097397	-0.805241171097397	-0.805241171097397	0.973387954798171	1.11467091757991	0.32766464091411
TRINITY_GG_72448_c0_g1	0.711020343382672	0.0609555870336006	1.95108857637708	-0.907688168931116	-0.907688168931116	-0.907688168931116
TRINITY_GG_5848_c32_g1	0.40853729806935	1.57392260343515	0.776714290115691	-0.919724730540063	-0.919724730540063	-0.919724730540063
TRINITY_GG_11159_c7_g2	-1.36557507529337	-1.36557507529337	-1.36557507529337	1.54515758660955	1.15798688076365	1.39358075850691
TRINITY_GG_64694_c0_g1	3.67311767355045	-1.82598664281621	4.57222284776741	-1.97503824550811	-2.10631543113488	-2.33800020185866
TRINITY_GG_50082_c2_g1	-0.982616109326194	-0.982616109326194	-0.982616109326194	0.0116015380797998	1.30721835585132	1.62902843404747
TRINITY_GG_59486_c14_g1	2.01476422950429	1.74342666865777	-0.591830881901595	-1.05545333875349	-1.05545333875349	-1.05545333875349
TRINITY_GG_7334_c34_g1	0.752072557987267	0.407214155837458	1.85172215024964	-1.00366962135812	-1.00366962135812	-1.00366962135812
TRINITY_GG_98593_c0_g1	0.346232662575675	1.0889785032102	0.922834241382415	-0.786015135722764	-0.786015135722764	-0.786015135722764
TRINITY_GG_60100_c2_g2	-0.854497591936835	-0.854497591936835	-0.854497591936835	1.31318146992452	1.01734605657248	0.232965249313505
TRINITY_GG_6138_c59_g1	-0.928735700281046	-2.3878817651697	-1.88701344174136	1.22251244321285	1.9605650401951	2.02055342378415
TRINITY_GG_31861_c0_g1	2.47113534440966	2.24086245584296	1.91951567154933	-2.27968551226362	-2.2356411795576	-2.11618677998074
TRINITY_GG_10454_c0_g4	0.648920196625847	1.29316637675969	1.01771956111619	-0.986602044833907	-0.986602044833907	-0.986602044833907
TRINITY_GG_5637_c4_g1	-1.37840785818051	-1.37840785818051	-1.37840785818051	2.80888482326409	-1.02339159396096	2.34973034523841
TRINITY_GG_63353_c3_g3	0.31746374060966	1.21808574726447	1.67083671369692	-1.06879540052369	-1.06879540052369	-1.06879540052369
TRINITY_GG_82716_c1_g1	1.05493568237481	1.56295003500011	0.972010097325399	-1.19663193823344	-1.19663193823344	-1.19663193823344
TRINITY_GG_42344_c0_g1	-1.38836312099281	-1.38836312099281	-1.38836312099281	0.828246947749627	2.11828959439643	1.21855282083239
TRINITY_GG_88304_c0_g1	1.67272403047525	0.373467761901815	0.573541223513076	-0.873244338630046	-0.873244338630046	-0.873244338630046
TRINITY_GG_1035_c19_g2	0.424687983899333	1.95900063158166	0.933958044528595	-1.1058822200032	-1.1058822200032	-1.1058822200032
TRINITY_GG_77853_c2_g1	0.947643626484292	0.841962079526274	0.570129013198895	-0.786578239736487	-0.786578239736487	-0.786578239736487
TRINITY_GG_14734_c1_g1	1.28958118356229	1.17655167827671	0.802322785316829	-1.08948521571861	-1.08948521571861	-1.08948521571861
TRINITY_GG_16660_c0_g1	2.61387557400618	4.35464287682565	-0.935736877091543	-2.01092719124676	-2.01092719124676	-2.01092719124676
TRINITY_GG_87796_c0_g2	1.5013456393492	0.873818346121586	0.864852837987959	-1.08000560781958	-1.08000560781958	-1.08000560781958
TRINITY_GG_10202_c22_g1	-1.21390145660896	-1.21390145660896	-1.21390145660896	2.27075229112461	0.638496963677594	0.732455115024675
TRINITY_GG_651_c15_g1	1.2364027754267	0.349426290161695	0.784300549042911	-0.790043204877102	-0.790043204877102	-0.790043204877102
TRINITY_GG_43392_c0_g1	-0.898723225262787	-0.898723225262787	-0.898723225262787	1.15299689118454	1.53423618201332	0.00893660259050222
TRINITY_GG_22351_c19_g1	2.0786914587183	1.10959246305865	0.74640657103376	-1.31156349760357	-1.31156349760357	-1.31156349760357
TRINITY_GG_100607_c1_g1	2.28390996012009	2.61928109444733	0.800154560476689	-1.9611696908042	-1.93144686281905	-1.81072906142086
TRINITY_GG_60583_c12_g2	-1.09584957193008	-1.09584957193008	-1.09584957193008	1.31801526116787	1.70137097299382	0.268162481628539
TRINITY_GG_62834_c4_g1	-0.829879784264868	-0.829879784264868	-0.829879784264868	0.591276176397356	1.67930931546419	0.219053860933055
TRINITY_GG_53_c31_g1	-0.0796918958954276	1.39423929243698	2.23955086542765	-1.1846994206564	-1.1846994206564	-1.1846994206564
TRINITY_GG_78731_c2_g1	0.763471803887516	1.19986023472353	0.551342099169284	-0.838224712593442	-0.838224712593442	-0.838224712593442
TRINITY_GG_5768_c0_g1	0.892101321224295	2.99485092398771	3.31851139154849	-2.48277192590569	-2.41015125374061	-2.31254045711419
TRINITY_GG_6413_c56_g1	-0.958377101318655	-0.958377101318655	-0.958377101318655	1.66338175539108	0.471908171659126	0.739841376905759
TRINITY_GG_61517_c1_g1	-1.2022186865545	-1.2022186865545	-1.2022186865545	1.83709520702312	0.0535841500482184	1.71597670259216
TRINITY_GG_2980_c11_g1	-0.97461105843936	-0.97461105843936	-0.97461105843936	0.063122569007155	1.17106639675628	1.68964420955465
TRINITY_GG_99855_c7_g2	-0.878666213840599	-0.878666213840599	-0.878666213840599	0.570234737304529	1.21150973594961	0.854254168267659
TRINITY_GG_33576_c0_g1	0.291721552279994	0.947767151062633	1.38356466765751	-0.874351123666711	-0.874351123666711	-0.874351123666711
TRINITY_GG_59103_c10_g2	-1.45064390282905	-1.45064390282905	-1.45064390282905	1.14772130249459	2.11507511712312	1.08913528886944
TRINITY_GG_59486_c21_g2	-0.797893165225529	-0.797893165225529	-0.797893165225529	0.37651325330422	0.620026842586436	1.39713939978593
TRINITY_GG_102466_c0_g1	2.25655346136963	2.61404298448571	-0.746943982866598	-1.37455082099625	-1.37455082099625	-1.37455082099625
TRINITY_GG_54249_c2_g1	0.471830114054824	1.60077444633948	1.32838809899875	-1.13366421979768	-1.13366421979768	-1.13366421979768
TRINITY_GG_5359_c10_g1	-0.876891739750769	-0.876891739750769	-0.876891739750769	1.47558431929956	0.994951908758549	0.160138991194198
TRINITY_GG_19489_c0_g3	0.848312023177583	2.19723164488472	0.332006765794752	-1.12585014461902	-1.12585014461902	-1.12585014461902
TRINITY_GG_9014_c8_g1	1.78427776574019	1.82595238374506	0.297287851720369	-1.30250600040187	-1.30250600040187	-1.30250600040187
TRINITY_GG_58905_c3_g1	1.04224950475703	1.1641576788279	0.431153294562881	-0.87918682604927	-0.87918682604927	-0.87918682604927
TRINITY_GG_89686_c0_g1	1.39604270262969	1.60550944444289	0.385611741073553	-1.14745318079609	-1.09225752655396	-1.14745318079609
TRINITY_GG_63388_c2_g1	-1.02949582377449	-1.02949582377449	-1.02949582377449	1.06609108422323	0.674490780088939	1.3479056070113
TRINITY_GG_64764_c8_g1	-1.94028986107161	-1.94028986107161	-1.94028986107161	2.24724037272802	1.4981360743175	2.07549313616932
TRINITY_GG_58595_c57_g1	0.450758187276592	2.16082736271273	0.687364467832741	-1.09965000594069	-1.09965000594069	-1.09965000594069
TRINITY_GG_73517_c0_g1	1.43694228551197	1.37553220075981	1.02767134040711	-1.28004860889297	-1.28004860889297	-1.28004860889297
TRINITY_GG_11842_c0_g1	1.32770085575032	1.09002145651267	0.827755258919016	-1.08182585706067	-1.08182585706067	-1.08182585706067
TRINITY_GG_728_c153_g1	0.566201539744133	1.49986223650326	0.467982936106947	-0.844682237451448	-0.844682237451448	-0.844682237451448
TRINITY_GG_637_c70_g1	0.729611658905772	0.645182877745066	0.969256244463985	-0.781350260371607	-0.781350260371607	-0.781350260371607
TRINITY_GG_34088_c1_g1	1.2600807115635	1.03659319319784	0.933647877924548	-1.07677392756196	-1.07677392756196	-1.07677392756196
TRINITY_GG_51985_c1_g1	-0.84218380236524	-0.84218380236524	-0.84218380236524	0.723900688150227	1.10977692641589	0.692873792529602
TRINITY_GG_98033_c0_g1	-1.28292878609607	-1.28292878609607	-1.28292878609607	2.17466550576034	0.679064891324184	0.995055961203694
TRINITY_GG_55079_c69_g1	-0.870867649292312	-0.870867649292312	-0.870867649292312	1.21591611684975	0.786772355915512	0.609914475111668
TRINITY_GG_25711_c1_g1	-0.884895337691794	-0.884895337691794	-0.884895337691794	0.782769752359611	1.46050103769947	0.411415223016298
TRINITY_GG_36865_c0_g2	1.70061870668057	0.12446113498264	0.859575019803307	-0.894884953822172	-0.894884953822172	-0.894884953822172
TRINITY_GG_64766_c1_g1	-1.04360012457306	-1.04360012457306	-1.04360012457306	2.11893219366839	0.119254403617448	0.892613776433346
TRINITY_GG_23407_c0_g1	0.626174516381376	1.32212032047176	0.881654889878886	-0.94331657557734	-0.94331657557734	-0.94331657557734
TRINITY_GG_4216_c0_g2	0.417066621687007	1.07650849674227	1.40903238946196	-0.967535835963747	-0.967535835963747	-0.967535835963747
TRINITY_GG_63456_c60_g1	-1.00168560319025	-1.00168560319025	-1.00168560319025	1.08203836320275	0.816346871467841	1.10667157490016
TRINITY_GG_55600_c5_g1	2.63479138308087	0.821338883450834	0.0581583754225616	-1.17142954731809	-1.17142954731809	-1.17142954731809
TRINITY_GG_90205_c2_g3	-0.047320587975326	1.99655504259376	1.24435517940421	-1.06452987800755	-1.06452987800755	-1.06452987800755
TRINITY_GG_38846_c0_g2	0.160098837920067	1.7996112651231	2.74440799345341	-1.56803936549886	-1.56803936549886	-1.56803936549886
TRINITY_GG_92079_c0_g1	2.15656277847832	2.28408036942679	1.54597534261923	-1.99553949684145	-1.99553949684145	-1.99553949684145
TRINITY_GG_41243_c0_g1	0.368847635709665	0.904771537689721	1.25100451280783	-0.841541228735738	-0.841541228735738	-0.841541228735738
TRINITY_GG_104517_c0_g1	1.73952441576124	2.38110862872524	0.0332817447373526	-1.38463826307461	-1.38463826307461	-1.38463826307461
TRINITY_GG_53508_c0_g1	0.919200080749355	1.37336770162492	0.749416735258936	-1.01399483921107	-1.01399483921107	-1.01399483921107
TRINITY_GG_81178_c0_g2	-0.173238874571071	1.43559822500674	1.5488666499504	-0.937075333462022	-0.937075333462022	-0.937075333462022
TRINITY_GG_28669_c0_g1	1.68879018598809	1.35086113049673	2.32273430419445	-1.78746187355975	-1.78746187355975	-1.78746187355975
TRINITY_GG_57036_c112_g2	0.488977097947812	1.45005405431348	1.01929220274162	-0.986107785000971	-0.986107785000971	-0.986107785000971
TRINITY_GG_56792_c16_g1	1.64476420128501	1.67750032025711	0.120759664796757	-1.14767472877963	-1.14767472877963	-1.14767472877963
TRINITY_GG_2208_c169_g1	0.339068729447644	0.814968852312292	1.67340590999706	-0.942481163918998	-0.942481163918998	-0.942481163918998
TRINITY_GG_63211_c9_g1	-0.973047946057622	-0.973047946057622	-0.973047946057622	0.326196711738451	1.87133770694495	0.721609419489464
TRINITY_GG_2371_c1_g2	-1.81400228491036	-1.59987747955751	-1.81400228491036	1.37138856823613	3.05507946878958	0.801414012352514
TRINITY_GG_77468_c0_g1	-1.75108586180433	-1.75108586180433	-1.75108586180433	3.0604365458392	-0.614238257611451	2.80705929718525
TRINITY_GG_70880_c1_g1	-0.980892078884247	-0.980892078884247	-0.980892078884247	1.27732531065177	1.09189973922245	0.573451186778517
TRINITY_GG_6328_c30_g1	-0.771410203315391	-0.771410203315391	-0.771410203315391	0.399796624102752	1.27333361790901	0.641100367934414
TRINITY_GG_8125_c0_g2	1.02240652111986	1.46078058258593	0.229868928894029	-0.904352010866605	-0.904352010866605	-0.904352010866605
TRINITY_GG_59325_c77_g1	0.909462160759494	0.559177622122615	1.08810608792944	-0.85224862360385	-0.85224862360385	-0.85224862360385
TRINITY_GG_41992_c11_g2	0.385433365995212	1.24633997466078	1.4020491255103	-1.01127415538876	-1.01127415538876	-1.01127415538876
TRINITY_GG_12279_c0_g1	1.94893746116749	1.18398466457967	2.09473235854882	-1.84599820163604	-1.53565808102389	-1.84599820163604
TRINITY_GG_81868_c0_g1	-1.00554762823043	-1.00554762823043	-1.00554762823043	1.79146534960571	0.439119438611473	0.786058096474118
TRINITY_GG_55235_c23_g3	1.6524357252122	1.11387874177295	0.388338168968547	-1.05155087865123	-1.05155087865123	-1.05155087865123
TRINITY_GG_12061_c1_g1	-0.803932142426344	-0.803932142426344	-0.803932142426344	0.753355399851964	0.953944517321553	0.704496510105514
TRINITY_GG_77465_c0_g1	-2.07920508470646	-1.83067024856778	-2.07920508470646	-0.219633027889212	2.70304620111315	3.50566724475676
TRINITY_GG_48277_c1_g1	-1.09947889592491	-1.09947889592491	-1.09947889592491	0.890749897501103	0.752919524361644	1.65476726591198
TRINITY_GG_994_c28_g2	-0.14070831632811	2.35986810241746	0.97640513997205	-1.06518830868713	-1.06518830868713	-1.06518830868713
TRINITY_GG_3985_c3_g1	1.27439314931928	0.458351666338062	1.14757969807144	-0.960108171242929	-0.960108171242929	-0.960108171242929
TRINITY_GG_100462_c1_g1	1.28496254295773	2.61296310678551	-0.0509071060998343	-1.2823395145478	-1.2823395145478	-1.2823395145478
TRINITY_GG_18370_c1_g2	-0.960890797981007	-0.960890797981007	-0.960890797981007	1.16971065180956	1.21127665207227	0.501685090061198
TRINITY_GG_86402_c0_g1	0.904479066538282	1.4449323906189	2.30441520978654	-1.55127555564791	-1.55127555564791	-1.55127555564791
TRINITY_GG_6098_c18_g4	-0.842237371961942	-0.842237371961942	-0.842237371961942	1.59818334879483	0.110841580650565	0.817687186440436
TRINITY_GG_9468_c20_g1	1.75966596964071	0.587014473776986	1.4157802658973	-1.25415356977166	-1.25415356977166	-1.25415356977166
TRINITY_GG_22244_c0_g3	1.32276602569307	1.74507059859804	2.64904036744855	-2.22973401109894	-1.64477151037778	-1.84237147026295
TRINITY_GG_105918_c0_g1	1.53571573547091	1.90053056051683	2.65522537799605	-2.0304905579946	-2.0304905579946	-2.0304905579946
TRINITY_GG_92925_c1_g1	-1.32545396768439	-1.32545396768439	-1.32545396768439	1.04889002135411	1.30844217823469	1.61902970346436
TRINITY_GG_104518_c3_g1	1.34300517435715	2.62791672119118	1.11695120003423	-1.69595769852752	-1.69595769852752	-1.69595769852752
