UniqueCount	AmbigCount
36	0
0	0
9	0
22	409
25	409
0	0
0	0
0	0
1	0
63	0
77	0
321	0
0	0
23	0
0	0
15	0
0	0
0	0
56	0
0	0
0	0
0	0
0	0
323	0
186	0
0	0
0	0
0	24
5	24
76	0
150	0
0	0
37	0
29	0
0	0
67	0
0	0
0	0
187	0
654	0
0	0
64	0
0	0
0	58
6	58
323	0
12	221
0	221
1	0
0	0
101	0
56	0
0	0
3	33
1	33
1	0
57	0
123	0
77	247
6	247
0	0
0	0
11	95
70	95
78	0
0	0
0	0
14	223
0	226
0	226
152	0
1	0
144	0
6	49
17	49
0	0
99	0
0	0
67	0
0	0
314	0
664	0
0	265
163	370
44	0
0	0
114	0
69	392
0	0
0	0
0	0
203	0
0	3
0	3
0	0
0	0
108	0
84	0
105	0
0	0
0	116
51	0
134	0
2	0
205	265
3	265
26	0
4	11
98	0
13	0
2	0
69	0
478	0
253	0
0	0
0	0
25	0
19	59
0	56
8	59
45	3
0	3
0	0
52	0
906	0
45	0
53	0
3	0
82	0
91	0
178	0
0	0
169	0
50	0
49	0
37	0
34	0
80	0
83	0
59	0
0	0
0	0
55	0
0	0
142	0
4	21
1	21
29	0
18	0
31	0
258	0
540	0
0	0
132	0
123	0
1	0
23	0
0	0
0	0
152	0
188	0
66	203
3	203
4	0
40	0
39	0
144	0
39	0
129	0
43	0
391	0
106	0
1	37
0	37
74	0
0	0
0	0
0	0
13	0
0	18
0	18
0	0
0	0
0	0
0	0
0	0
68	0
65	0
142	0
115	0
186	0
12	24
0	24
711	0
326	0
0	0
161	0
0	0
0	0
138	0
0	0
58	0
158	0
0	0
59	227
10	227
34	0
0	0
109	0
164	0
0	0
0	0
39	0
42	0
66	0
194	0
95	0
2	80
18	80
507	0
14	0
67	0
57	0
11	0
178	0
69	0
17	102
131	0
6	257
9	257
147	0
134	0
163	0
28	0
4	0
140	1130
252	823
0	0
67	0
3	82
0	82
46	0
5	850
29	0
0	0
43	0
95	0
100	0
50	0
30	0
123	0
0	0
218	0
0	0
146	0
66	0
55	0
20	262
0	262
0	10
10	0
0	0
0	0
0	0
60	0
0	20
0	6
0	5
0	20
10	112
0	112
103	0
