b_44_01	b_44_02	b_44_03	b_k4_01	b_k4_02	b_k4_03	bleached_44_01	bleached_44_02	bleached_44_03	bleached_k4_01	bleached_k4_02	bleached_k4_03	nb_44_04	nb_44_05	nb_44_06	nb_k4_04	nb_k4_05	nb_k4_06	non-bleached_44_01	non-bleached_44_02	non-bleached_44_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_k4_03
TRINITY_DN187932_c0_g1_i10	-2.7636123923445	-2.7636123923445	-2.7636123923445	-1.88233933091525	-2.7636123923445	-2.7636123923445	-2.7636123923445	-2.7636123923445	-2.7636123923445	-1.88547562571755	-2.7636123923445	-2.7636123923445	3.09322394239426	4.38536237381404	3.87412825389462	-2.7636123923445	3.45683365456797	3.65660049826629	3.09297498295674	4.38405045834063	3.87402683268024	-2.7636123923445	3.45714318765917	3.65681948019278
TRINITY_DN195676_c3_g2_i6	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	-2.20362187445908	4.09019000336725	-2.20362187445908	4.42676903486317	4.20456348342107	4.90752423114505	-2.20362187445908	4.09072317387925	-2.20362187445908	4.42668165881593	4.20403678805738	4.90746161779624	-2.20362187445908
TRINITY_DN187932_c0_g1_i4	-2.40783422767112	-2.40783422767112	-2.40783422767112	-1.93899028469648	-2.40783422767112	-2.40783422767112	-2.40783422767112	-2.40783422767112	-2.40783422767112	-1.94107661194495	-2.40783422767112	-2.40783422767112	2.79101348436721	3.50071451398308	3.3624662618283	-2.40783422767112	3.71798215955407	3.01611364536509	2.79058134566669	3.49915254440095	3.36114402267343	-2.40783422767112	3.71829201895593	3.0166176319001
TRINITY_DN192949_c2_g1_i15	-2.24538224870231	-2.25114151799099	-1.84951105140625	-2.0646409603465	-2.21692580265308	-1.83863094674119	-2.24538224870231	-2.25114151799099	-1.84951105140625	-2.0646409603465	-2.21551760826027	-1.84188637130615	-2.23964587915316	6.96496165222395	7.46367581187534	-2.11363799424106	4.4513359542976	-2.04574900500131	-2.23964587915316	6.96496892953941	7.46276561365682	-2.13877499491843	4.45105887793755	-2.04700080121077
TRINITY_DN180766_c0_g2_i3	-2.5626202323119	-1.20253693639857	-1.95760007924949	-2.5626202323119	-2.5626202323119	-2.5626202323119	-2.5626202323119	-1.20309906188431	-1.95760007924949	-2.5626202323119	-2.5626202323119	-2.5626202323119	9.65276351539911	-0.0929946938106694	-2.16865495665166	-2.19636796861234	9.26563131372987	-1.04963489749823	9.65319575785899	-0.0932551786070595	-2.16865495665166	-2.19636796861234	9.26577294623129	-1.04963489749823
