B_female_44_01	B_female_44_02	B_female_44_03	B_female_K5_01	B_female_K5_02	B_female_K5_03	B_male_K5_01	B_male_K5_02	B_male_K5_03
TRINITY_DN177821_c3_g3	-0.649316819499361	-0.184499895486244	-1.64055105051143	-0.996840521299288	-0.291353844102489	-0.969597270610405	0.345361269462116	3.91697885557168	0.469819276475418
TRINITY_DN170400_c4_g5	-1.28296867442922	-1.13501079304212	-0.731083570957497	-1.28296867442922	-1.14153588349993	-0.619396339011699	7.45476878049032	-0.0952009273831973	-1.16660391773744
TRINITY_DN176062_c4_g1	-0.631889188716723	-0.631889188716723	-0.631889188716723	-0.631889188716723	-0.631889188716723	-0.631889188716723	0.412854632507674	3.59677560610021	-0.218295106307548
TRINITY_DN168297_c5_g3	-1.26809191334127	-1.03234269473718	-1.67752048287467	-0.47862449246391	-0.79579943935971	0.3074736384731	-0.415019322303239	5.0939860667403	0.265938639866584
TRINITY_DN175391_c2_g1	-1.80416170872925	-1.32050298889967	-1.57775890219824	0.839019641222978	-1.5360760410272	-0.960795045686702	-1.76205241257211	-0.923673914421775	9.04600137231197
TRINITY_DN161026_c2_g1	-0.840334024600516	-0.840334024600516	-0.840334024600516	-0.505765748934383	-0.840334024600516	-0.840334024600516	1.28233869422362	3.42869912185472	-0.00360194414138038
TRINITY_DN156043_c11_g1	-0.537076194363572	-0.537076194363572	-0.537076194363572	-0.537076194363572	-0.537076194363572	-0.537076194363572	0.60173827453871	2.51255457336103	0.108164318281693
TRINITY_DN254407_c0_g1	-0.523619471759048	-0.523619471759048	-0.523619471759048	-0.523619471759048	-0.523619471759048	-0.523619471759048	1.28908410480124	1.70904128503123	0.143591440721823
TRINITY_DN186607_c2_g6	0.238144761612764	0.0483152309310579	1.15513969645697	2.16253556279954	1.12774969842546	0.901946886055706	-1.94263962946594	-1.74855257734963	-1.94263962946594
TRINITY_DN159275_c6_g1	-0.617938579359599	-0.744911435617364	-0.632544912544801	-0.610033381274252	-0.744911435617364	-0.744911435617364	0.0607937492211472	3.64120972119749	0.393247709612106
TRINITY_DN157427_c4_g1	-0.545121963548212	-0.545121963548212	-0.545121963548212	-0.545121963548212	-0.545121963548212	-0.545121963548212	1.55046494444951	1.05562353441387	0.664643302425891
TRINITY_DN168413_c5_g1	-0.629528814749555	-0.629528814749555	-0.629528814749555	-0.629528814749555	-0.629528814749555	-0.629528814749555	1.2375769147531	0.080643933530107	2.45895204021412
TRINITY_DN175124_c4_g3	0.166689247183815	1.2921310712695	0.299681442748335	2.36086971087326	1.48554409373074	2.09789474561892	-2.51157697337674	-2.6858615141978	-2.50537182385003
TRINITY_DN195380_c3_g1	-0.792336939137553	-0.792336939137553	-0.792336939137553	-0.792336939137553	-0.792336939137553	-0.792336939137553	1.26632590024101	1.02241854367232	2.46527719091199
TRINITY_DN175486_c1_g3	1.72287362930331	-0.235863204256102	1.77465617140586	0.556060723240443	0.536559667321966	0.00127008819299057	-1.45185235840282	-1.45185235840282	-1.45185235840282
TRINITY_DN169120_c2_g5	-1.68820767404079	-1.48031482239946	-1.68820767404079	-1.68820767404079	-1.68820767404079	-0.991323583185338	7.2494486248161	-0.907477637564416	2.88249811449628
TRINITY_DN181644_c0_g5	-0.551696078870173	-0.657933722581258	-0.818258936578079	-0.789404073905894	-0.293257710822406	-0.678228484799105	-0.429288908851098	3.98876475024885	0.229303166159169
TRINITY_DN174257_c0_g1	-0.855957280515279	-0.855957280515279	-0.855957280515279	-0.855957280515279	-0.855957280515279	-0.855957280515279	2.97236964589954	-0.855957280515279	3.01933131770741
TRINITY_DN184269_c8_g2	-0.879698606088867	-0.879698606088867	-0.879698606088867	-0.879698606088867	-0.879698606088867	-0.879698606088867	2.97529441066813	-0.879698606088867	3.18259583195393
TRINITY_DN192502_c1_g2	-0.539421283828533	-0.539421283828533	-0.539421283828533	-0.539421283828533	-0.539421283828533	-0.539421283828533	0.31417522237398	1.94626314445674	0.976089336140478
TRINITY_DN193670_c0_g1	-0.433357557418976	-0.433357557418976	-0.433357557418976	-0.433357557418976	-0.433357557418976	-0.433357557418976	0.874070967773271	1.21832562321313	0.507748753527455
TRINITY_DN170291_c12_g1	-0.545783402590692	-0.545783402590692	-0.545783402590692	-0.545783402590692	-0.545783402590692	-0.545783402590692	0.326848388544558	2.3779362761587	0.569915750840895
TRINITY_DN79811_c0_g1	-1.36619535971684	-1.03798303030591	-1.05011050911095	-0.886444498140317	0.0958844755326269	0.0882444133304952	-1.21360924139383	5.78142295108371	-0.411209201278988
TRINITY_DN195285_c3_g2	-0.537869646664051	0.0573429507508627	0.586600040049497	2.15340175620345	2.13064755125009	-0.0673989012589555	-1.44090791677696	-1.44090791677696	-1.44090791677696
TRINITY_DN180128_c5_g1	0.24895324655096	2.30378547106259	1.70510090367087	1.89817754273348	2.06257227020627	1.53433995931596	-3.34308179812387	-3.25240526958867	-3.15744232582758
TRINITY_DN188105_c0_g1	0.487469939977542	1.35388678559895	-1.8757011371417	2.45557413000491	1.8401922334059	1.3656814595795	-1.8757011371417	-1.8757011371417	-1.8757011371417
TRINITY_DN184460_c1_g3	1.6021846572724	1.51968129297385	0.716784416701254	0.979396072452016	0.313533903705428	0.422588988974476	-1.08514615365641	-2.55199617412574	-1.91702700429728
TRINITY_DN164805_c3_g7	-1.07257440968734	-1.23736068783068	-0.957592266237086	-0.310602155844216	-0.841201198757526	-0.491477998928421	-0.599518627506576	4.41397807827525	1.0963492665166
TRINITY_DN177778_c8_g1	-0.773023329320775	-0.773023329320775	-0.773023329320775	-0.773023329320775	-0.773023329320775	-0.773023329320775	3.20288194420292	-0.773023329320775	2.2082813610425
TRINITY_DN178243_c0_g2	-0.908580843446379	-0.685607977507094	-0.848874597322111	-0.528507016422365	-0.426059747451548	-0.671746909721445	-0.610969176614338	4.32476427816322	0.355581990322058
TRINITY_DN159359_c5_g1	-0.985928149281335	-0.985928149281335	-0.985928149281335	-0.985928149281335	-0.985928149281335	-0.985928149281335	2.69033925898455	0.89573647003901	2.32949316666444
TRINITY_DN153278_c4_g4	-0.481965617561205	-0.481965617561205	-0.481965617561205	-0.481965617561205	-0.481965617561205	-0.481965617561205	1.29118677945285	0.991041950354969	0.609564975559412
TRINITY_DN171676_c0_g5	-0.655912746569032	-1.40156355846092	-1.84304703804357	-0.617155176353227	-0.151066287440291	-0.898938238935613	-0.124959454083051	5.88171235929294	-0.189069859407231
TRINITY_DN194103_c1_g2	-0.571954531124982	-0.571954531124982	-0.571954531124982	-0.571954531124982	-0.571954531124982	-0.571954531124982	0.713743594833142	2.75587652062062	-0.0378929287038642
TRINITY_DN195847_c1_g1	-0.485200729330679	-0.485200729330679	-0.485200729330679	-0.485200729330679	-0.485200729330679	-0.485200729330679	1.75113880983769	0.743771840429482	0.416293725716896
TRINITY_DN169269_c1_g2	-0.943834814220264	-0.520011846046553	-1.06365475922553	-0.80472994799462	-0.493971950588273	-0.957325924019783	0.444520642406074	4.62558784554956	-0.286579245860613
TRINITY_DN185337_c0_g4	-0.964722738283751	-0.964722738283751	-0.964722738283751	-0.964722738283751	-0.964722738283751	-0.964722738283751	0.536589010959909	3.47037241333635	1.78137500540625
TRINITY_DN161367_c8_g1	-0.87072659234792	-0.705858361035026	-1.06034609412188	-0.242992336665567	-0.313969839481558	-0.775032446646885	-0.947439657202502	5.05538573575112	-0.139020408249788
TRINITY_DN171505_c8_g1	-0.855314188743501	-0.376974107556139	-1.04054644297366	-0.843939398878844	-0.600125722216895	-0.44504278247092	-0.4817890125999	4.13633478712317	0.507396868316688
TRINITY_DN142898_c0_g2	-0.679093837080112	-0.679093837080112	-0.679093837080112	-0.679093837080112	-0.679093837080112	-0.679093837080112	-0.150022537251	0.997173571185778	3.22741198854589
TRINITY_DN184946_c5_g2	-0.636920410875357	-0.466516982951827	-1.189676777593	-0.50726830808668	-0.379729613445808	-0.805164145327618	-0.488204806385077	4.41029304869765	0.0631879959677151
TRINITY_DN156756_c2_g1	-1.28926458095577	-1.24984605688802	-1.57606445243953	-1.75064481461993	-1.13705830533435	-1.46402358846852	9.35379214784535	-1.43750967529522	0.550619326156004
TRINITY_DN192739_c0_g1	-0.63775106125934	-0.63775106125934	-0.63775106125934	-0.63775106125934	-0.63775106125934	-0.63775106125934	3.03127570425029	-0.63775106125934	1.43298172456509
TRINITY_DN167344_c4_g1	-0.787325722123351	-0.787325722123351	-0.787325722123351	-0.787325722123351	-0.787325722123351	-0.787325722123351	3.79907875277171	-0.787325722123351	1.71220130209174
TRINITY_DN160834_c1_g3	-0.740535989347374	-0.740535989347374	-0.740535989347374	-0.740535989347374	-0.740535989347374	-0.740535989347374	2.39434206499574	2.78940986043588	-0.740535989347374
TRINITY_DN180316_c0_g1	-0.828383268389346	-0.828383268389346	-0.573789225356204	-0.828383268389346	-0.828383268389346	-0.828383268389346	3.40120465435131	1.8453992656304	-0.530898352678771
TRINITY_DN196693_c1_g5	-0.743137213367111	-0.743137213367111	-0.743137213367111	-0.743137213367111	-0.743137213367111	-0.743137213367111	2.53856103673172	-0.743137213367111	2.66339945683806
TRINITY_DN172179_c8_g2	-0.634282268416705	-0.634282268416705	-0.634282268416705	-0.634282268416705	-0.634282268416705	-0.634282268416705	2.37470651481055	-0.634282268416705	2.06526936410638
TRINITY_DN158119_c5_g1	-0.492794795352119	-0.51461290555781	-0.49957757719653	-0.585002233449208	-0.515987555534028	-0.585002233449208	-0.358493703640528	2.33738593155464	1.2140850726248
TRINITY_DN196235_c2_g5	0.918831706638816	1.69592754008593	-2.16165541529822	1.59994900307983	2.24413277497271	2.1877806364156	-2.16165541529822	-2.16165541529822	-2.16165541529822
TRINITY_DN189699_c5_g2	-0.604656104319252	-0.604656104319252	-0.604656104319252	-0.604656104319252	-0.604656104319252	-0.604656104319252	-0.0586877352139593	3.0946734213539	0.591950939775566
TRINITY_DN192502_c2_g2	-0.648501694552338	-0.648501694552338	-0.648501694552338	-0.648501694552338	-0.648501694552338	-0.648501694552338	0.978638176413213	3.56087368545315	-0.648501694552338
TRINITY_DN189984_c2_g7	-0.590474557791192	-0.590474557791192	-0.590474557791192	-0.590474557791192	-0.590474557791192	-0.590474557791192	0.799092253971534	3.00884323590703	-0.265088143131418
TRINITY_DN192341_c3_g1	1.61671387826198	0.00318222534405277	-0.332928676685634	1.24886306442758	1.4975421772843	-0.438017761155486	-1.1984516358256	-1.1984516358256	-1.1984516358256
TRINITY_DN165864_c0_g1	-0.00635569210945353	0.621503816867431	-0.470629953576516	0.370414732736757	1.24022693765732	1.21384584795418	-0.989668563176574	-0.989668563176574	-0.989668563176574
TRINITY_DN169312_c4_g1	-0.687073642214472	-1.00109197676707	-0.566979796724166	-0.104896805693199	-0.945107366989899	-0.541849081400484	-0.15829397688644	-0.304970032297711	4.31026267897344
TRINITY_DN186404_c5_g3	-0.83596266830541	-0.48766777569029	-1.32809451935354	-0.379168703947812	-0.50884101404937	-0.603096339706937	-0.810179839434396	4.68953696186048	0.263473898627282
TRINITY_DN153865_c0_g2	-1.03872871753604	-0.931710467653921	-0.787767144002822	-0.262203566114129	-0.426140310837323	-0.758960295942446	-0.781718099330017	4.69310619688058	0.294122404536113
TRINITY_DN179451_c3_g2	-0.507349305207924	-0.604107325281271	-1.21927389584612	-1.48760858615832	-0.28732506405013	-0.525266037069807	1.50245200033331	1.61629104592309	1.51218716735717
TRINITY_DN157699_c5_g13	-1.4766364058935	-1.22157779563673	-1.48645904837205	-1.34571112356607	-1.46445140912761	0.0644290016843909	8.84048944401682	-1.21237885879027	-0.697703804314981
TRINITY_DN163686_c0_g7	-1.18999003028275	-0.461694927009463	-1.28848306807181	-1.14910469670144	-0.473021344682254	-0.0538145882255083	0.0085931970646338	4.36519521255313	0.242320245355456
TRINITY_DN182124_c0_g4	-0.786105473547097	-0.786105473547097	-0.786105473547097	-0.786105473547097	-0.786105473547097	-0.786105473547097	0.799337845389104	3.61661670329851	0.30067829259497
TRINITY_DN198011_c0_g4	-0.511550080705371	-0.511550080705371	-0.511550080705371	-0.511550080705371	-0.511550080705371	-0.511550080705371	0.513478713786151	2.08990873991198	0.465913030534095
TRINITY_DN174898_c1_g1	-0.783232601560251	-0.783232601560251	-0.783232601560251	-0.783232601560251	-0.783232601560251	-0.783232601560251	2.57220659568844	-0.783232601560251	2.91042161523332
TRINITY_DN185619_c0_g5	-0.71443157147912	-0.71443157147912	-0.71443157147912	-0.71443157147912	-0.71443157147912	-0.71443157147912	3.37090809787825	-0.71443157147912	1.63011290247559
TRINITY_DN190141_c7_g1	-1.7686868168079	-1.7686868168079	-1.67918866596879	-1.67647937871081	-1.7686868168079	-1.7686868168079	3.75869635237706	2.62665023326481	4.04506872626932
TRINITY_DN158323_c3_g1	-0.643297721291272	-0.643297721291272	-0.643297721291272	-0.643297721291272	-0.643297721291272	-0.643297721291272	1.55613906226758	-0.643297721291272	2.94694498677132
TRINITY_DN185678_c6_g3	-1.05111743697654	-1.05111743697654	-1.05111743697654	-1.05111743697654	-1.05111743697654	-1.05111743697654	2.63974659010873	1.6787615751494	1.98819645660108
TRINITY_DN191682_c7_g2	-0.966523989800163	-0.966523989800163	-0.850159233108379	-0.782561154957568	-0.966523989800163	-0.966523989800163	1.59198856320037	1.89662155318924	2.01020623087699
TRINITY_DN164920_c2_g1	-1.07258616886372	-1.12639261255951	-1.12639261255951	-1.12639261255951	-1.12639261255951	-1.12639261255951	5.32077328721487	-1.08234827985349	2.46612422429992
TRINITY_DN185531_c8_g1	0.450193417261446	0.249650354041723	1.25842323021359	0.662376106165465	1.91185098818741	-0.141677452801888	-1.46360554768925	-1.46360554768925	-1.46360554768925
TRINITY_DN185550_c3_g8	-0.592428996982592	-0.615547840313603	-0.533578993527322	-0.570750226324946	-0.487152908986639	-0.994059463567332	-0.416811927974182	3.8181306801106	0.392199677566014
TRINITY_DN77702_c0_g1	-0.723535487665793	-1.18191749182181	-0.445529091118345	-0.922494339540391	-1.18191749182181	-1.18191749182181	0.638159329275708	4.42618205417258	0.572970010341663
TRINITY_DN157751_c2_g7	-0.772929576239431	-0.846725505574079	-1.53012782332488	-0.716370975433792	-0.513247635934853	-0.459060524971436	-0.48112693902974	4.95566328959854	0.363925690909666
TRINITY_DN158175_c5_g3	-0.749444559163002	-0.749444559163002	-0.749444559163002	-0.749444559163002	-0.749444559163002	-0.749444559163002	2.44983516217362	-0.749444559163002	2.79627675196739
TRINITY_DN158309_c2_g1	-1.07844137482826	-1.38513934223832	-1.37143192281772	-0.808233396388224	0.159377914070464	-0.510513724344711	-0.164469542050881	4.74403299661744	0.414818391980218
TRINITY_DN167765_c13_g1	-0.704573811975182	-0.303469242269512	-1.23480192424473	-1.14192538161486	-0.498208926940331	-0.772578892209876	-0.0782887341809142	4.95014062950161	-0.216293716066203
TRINITY_DN194074_c2_g2	-0.565019821916882	-0.565019821916882	-0.565019821916882	-0.565019821916882	-0.565019821916882	-0.565019821916882	0.686547798691365	2.37251289932975	0.331058233480182
TRINITY_DN160381_c7_g2	-0.606827229751184	-0.606827229751184	-0.606827229751184	-0.606827229751184	-0.606827229751184	-0.606827229751184	2.93852341507112	-0.606827229751184	1.30926719318717
TRINITY_DN162704_c6_g3	-0.673005082330271	-0.673005082330271	-0.673005082330271	-0.673005082330271	-0.673005082330271	-0.673005082330271	2.96019360404373	1.75084197226816	-0.673005082330271
TRINITY_DN170888_c0_g1	1.57095409097581	2.1530074386756	0.610173262861593	0.285850455511875	0.217363635161842	0.622407298196753	-1.62348565683658	-1.8999268536908	-1.9363436708561
TRINITY_DN195256_c1_g1	-0.893541101616089	-0.893541101616089	-0.745583220228987	-0.550986356138768	-0.668266171746519	-0.730042369333209	0.174785759818417	4.33677721205336	-0.0296026511921172
TRINITY_DN167114_c1_g1	-0.812277627551795	-0.812277627551795	-0.812277627551795	-0.492659693351634	-0.812277627551795	-0.812277627551795	0.561788090670742	2.7368986511163	1.25536108932357
TRINITY_DN182205_c3_g5	-0.619790652297009	-0.619790652297009	-0.619790652297009	-0.619790652297009	-0.619790652297009	-0.619790652297009	1.05963314581559	-0.619790652297009	3.27890142026348
TRINITY_DN170142_c4_g2	-0.763351265092264	-0.919100497770209	-0.919100497770209	-0.919100497770209	-0.919100497770209	-0.919100497770209	1.99469846718049	0.922470139625308	2.44168514713752
TRINITY_DN199811_c2_g1	-0.636606164642501	-0.636606164642501	-0.636606164642501	-0.636606164642501	-0.636606164642501	-0.636606164642501	-0.636606164642501	4.03003682473499	0.42620632776252
TRINITY_DN162630_c0_g1	-0.801189369981195	-0.801189369981195	-0.801189369981195	-0.801189369981195	-0.801189369981195	-0.801189369981195	1.90058145239785	0.970273688384456	1.93628107910486
TRINITY_DN170810_c3_g5	-0.900016800663842	-1.21921074623384	-1.13339793248326	-0.00857276632644499	-0.951033889830877	-0.69768170243659	-0.681250485531948	5.16143850780484	0.429725815701964
TRINITY_DN158593_c9_g2	-0.823528176451243	-0.77190567314986	-0.83938212765208	-0.683399183294485	-0.483321347845572	-0.71351917167082	-0.958406230794355	4.74181151718846	0.531650393669957
TRINITY_DN170667_c3_g1	1.54217675221336	0.458474445904905	1.80440242128277	1.2711184319972	0.0267389224005665	0.606497581546652	-2.21817199667597	-1.84691024946288	-1.64432630920661
TRINITY_DN160354_c1_g6	-0.46208687810853	-0.46208687810853	-0.46208687810853	-0.46208687810853	-0.46208687810853	-0.46208687810853	2.06323033414592	-0.226972557732173	0.936263492237435
TRINITY_DN158517_c0_g6	0.870204910932971	0.699730667073057	0.542113324653248	0.134410335533077	0.256400859911688	0.0328875504442004	-0.845249216182747	-0.845249216182747	-0.845249216182747
TRINITY_DN191313_c1_g4	-0.433954357113991	-0.691881872514696	-0.211561935777543	-1.19268392557185	-0.846719895228982	-0.940510512369826	0.383112449757228	4.60583323749055	-0.67163318867089
TRINITY_DN174882_c3_g2	1.00964385819061	-0.759964598763617	2.81101129401202	0.62932630391481	-0.257062113272697	0.534948530517829	-1.32263442486632	-1.32263442486632	-1.32263442486632
TRINITY_DN136116_c1_g1	-1.09237266646489	-1.09237266646489	-1.09237266646489	-1.09237266646489	-1.09237266646489	-1.09237266646489	3.35209563185744	0.684994442985519	2.51714592394641
TRINITY_DN184753_c0_g1	-0.438335668633201	-0.438335668633201	-0.438335668633201	-0.438335668633201	-0.438335668633201	-0.438335668633201	1.18880420233235	0.896232607032933	0.54497720243392
TRINITY_DN178535_c6_g2	-0.651901625297393	-0.651901625297393	-0.651901625297393	-0.651901625297393	-0.651901625297393	-0.651901625297393	2.32262768718649	-0.651901625297393	2.24068368989526
TRINITY_DN170708_c1_g1	-0.849132671167293	-0.931835260497542	-0.860072591197451	-0.931835260497542	-0.931835260497542	-0.931835260497542	4.06170324786616	2.17048693069914	-0.795643874210398
TRINITY_DN161495_c0_g6	-0.338163617766375	-0.513996327257935	-0.88750220875681	-0.755669372635968	-0.979709646853899	-0.979709646853899	-0.022909528802322	4.39041975185648	0.0872405970707282
TRINITY_DN178534_c0_g1	-0.54454142092574	-0.54454142092574	-0.54454142092574	-0.54454142092574	-0.54454142092574	-0.54454142092574	1.68443114883442	1.48119614048787	0.101621236232153
TRINITY_DN199935_c3_g1	-1.02006705466914	0.303952780504297	-0.831835578764493	-1.8415376667139	-0.211532206937771	-1.28740455776939	5.52157144324607	1.1642914120883	-1.79743857098398
TRINITY_DN158340_c1_g2	0.144488881512357	-2.08875092206108	-0.164184881706118	-1.58017875824298	-2.17281518684956	-1.87767993784874	5.44924395591331	-0.528035967586605	2.81791281686942
TRINITY_DN186520_c0_g6	-0.68732464919472	-0.68732464919472	-0.68732464919472	-0.68732464919472	-0.68732464919472	-0.68732464919472	0.796039711518629	2.31879381218866	1.00911437146103
TRINITY_DN169844_c4_g1	-0.750613671183189	-1.203736117779	-1.203736117779	-1.203736117779	-1.203736117779	-1.203736117779	3.40684584071353	1.90261220172615	1.45983621763852
TRINITY_DN169386_c2_g5	-0.473511122871752	-0.715171877912979	-0.883430862115949	-0.966133451446198	-0.515120208502225	-0.632709717721006	0.265913261903912	3.85914337860867	0.061020600057529
TRINITY_DN155442_c3_g2	-0.560686648305224	-0.834763224930603	-0.89883542784138	-0.368835059267727	-1.00853029266731	-1.00853029266731	1.86488921076755	0.0466653615748154	2.76862637333719
TRINITY_DN170383_c3_g1	-0.476025653202015	-0.476025653202015	-0.476025653202015	-0.476025653202015	-0.476025653202015	-0.476025653202015	1.83780064318838	0.798385116115823	0.219968159907885
TRINITY_DN180840_c1_g1	0.601333960973794	0.282073258299312	0.237168018209313	0.666350461776262	0.194686123240625	0.928688642208839	-0.970100154902715	-0.970100154902715	-0.970100154902715
TRINITY_DN179749_c3_g2	-0.527458264981608	-0.527458264981608	-0.527458264981608	-0.527458264981608	-0.527458264981608	-0.527458264981608	0.978940566545846	1.05654211830416	1.12926690503964
TRINITY_DN180273_c6_g4	1.50314657255197	4.1566100191505	0.893556526135592	-0.603152910711222	1.00135492931114	0.0878421793604471	-2.34645243859948	-2.34645243859948	-2.34645243859948
TRINITY_DN178337_c3_g4	-0.937624046602802	-0.937624046602802	-0.937624046602802	-0.937624046602802	-0.937624046602802	-0.937624046602802	2.11722443039282	1.52756684132318	1.98095300790082
TRINITY_DN182573_c2_g4	-0.478264589296595	-0.478264589296595	-0.478264589296595	-0.478264589296595	-0.478264589296595	-0.478264589296595	1.06918523984737	-0.00317970634781262	1.80358200228002
TRINITY_DN157617_c1_g1	-1.36394307250902	-1.76557353909376	-1.76557353909376	-1.76557353909376	-1.76557353909376	-1.09836262661289	-1.52434350357831	5.64239946475825	5.40654389431702
TRINITY_DN231294_c0_g1	-0.610732292108647	-0.610732292108647	-0.610732292108647	-0.610732292108647	-0.610732292108647	-0.610732292108647	1.1670556121649	2.70207807291979	-0.20473993243281
TRINITY_DN102389_c0_g1	-0.546386212955821	-0.546386212955821	-0.546386212955821	-0.546386212955821	-0.546386212955821	-0.546386212955821	0.384918630694848	1.86205392850582	1.03134471853426
TRINITY_DN167358_c8_g2	-0.502659326577211	-0.690427073623236	-0.690427073623236	-0.690427073623236	-0.690427073623236	-0.690427073623236	0.0170977172763717	3.59955489884349	0.338142078573535
TRINITY_DN183745_c6_g2	-0.671851688725996	-0.671851688725996	-0.671851688725996	-0.671851688725996	-0.671851688725996	-0.671851688725996	0.921263007758619	0.498073312716316	2.61177381188104
TRINITY_DN171326_c9_g1	-0.630311421976912	-0.630311421976912	-0.630311421976912	-0.630311421976912	-0.630311421976912	-0.630311421976912	2.37778099897181	-0.630311421976912	2.03439895486658
TRINITY_DN170195_c2_g1	-1.78762244328609	-1.10984403731817	-1.81967046294756	-0.58634589332481	-0.14212376080956	-0.53667073430062	0.101393198647833	5.17521945447364	0.705664678865338
TRINITY_DN176788_c0_g5	-0.622656007688402	-0.622656007688402	-0.622656007688402	-0.622656007688402	-0.622656007688402	-0.622656007688402	0.491044491476325	1.77432545180347	1.47056610285062
TRINITY_DN171713_c0_g4	-0.636345546657122	-0.5306804757216	-0.599498977792386	-0.943191046971405	-0.865948048038945	-0.943191046971405	0.173839006038782	4.45228310883111	-0.10726697271703
TRINITY_DN165074_c7_g1	-0.541637513666922	-0.541637513666922	-0.541637513666922	-0.541637513666922	-0.541637513666922	-0.541637513666922	0.731579959436573	2.64628855382271	-0.128043431257747
TRINITY_DN157590_c5_g1	-0.905093359853504	-1.45204953799491	-1.45204953799491	-1.27956202248478	-1.45204953799491	-1.45204953799491	6.42495231816742	-0.729583513523824	2.29748472967435
TRINITY_DN169200_c5_g3	-0.458604662559734	-0.458604662559734	-0.458604662559734	-0.458604662559734	-0.458604662559734	-0.458604662559734	1.54966707540381	1.01440290535644	0.187557994598159
TRINITY_DN158400_c0_g1	-2.0589540901748	-1.13086819718388	-2.43988674947393	-0.483050928741107	0.302863213277941	-1.31619453223362	0.312057763096573	5.88074927143643	0.933284249996392
TRINITY_DN162524_c2_g1	-0.80093134209406	-0.80093134209406	-0.80093134209406	-0.80093134209406	-0.80093134209406	-0.80093134209406	3.04596308460941	-0.80093134209406	2.56055631004901
TRINITY_DN193556_c4_g1	-1.85909607039488	-1.56639133130242	-1.51693419249111	-0.701099455419325	0.689028758554644	-1.002112984753	1.1179242840044	4.84287879634075	-0.00419780453905538
TRINITY_DN163911_c5_g1	-1.7054919087423	-1.98764330567171	-1.66919577951931	-1.24745325636257	-1.28968885092021	-2.20425337441415	8.07114717484922	-1.00199239085215	3.03457169163318
TRINITY_DN187939_c3_g5	-2.25852493659315	-1.50038178724856	-2.32305937895399	0.01899237184502	0.294834052420478	-1.25541711409999	0.161670101046841	6.00278212847917	0.859104563104179
TRINITY_DN167766_c2_g1	-0.705016135916457	-0.705016135916457	-0.705016135916457	-0.705016135916457	-0.705016135916457	-0.705016135916457	2.69264994136498	-0.705016135916457	2.24246301005022
TRINITY_DN182215_c4_g3	0.700082936427935	0.383852794502442	0.340559283728691	0.17254387229501	0.297239619744324	0.622576792930058	-0.83895176654282	-0.83895176654282	-0.83895176654282
TRINITY_DN165156_c1_g1	-0.418396323290825	-0.418396323290825	-0.418396323290825	-0.418396323290825	-0.418396323290825	-0.418396323290825	0.726302701863314	0.801933631588731	0.982141606292904
TRINITY_DN163358_c0_g1	-0.939833955446976	-0.939833955446976	-0.939833955446976	-0.939833955446976	-0.939833955446976	-0.939833955446976	3.13441456790006	3.44442312022878	-0.939833955446976
TRINITY_DN173300_c6_g1	-0.458340990016506	-0.458340990016506	-0.458340990016506	-0.458340990016506	-0.458340990016506	-0.458340990016506	0.586402831207891	2.03990987751132	0.123733231379824
TRINITY_DN185853_c2_g1	-0.453962649393536	-0.453962649393536	-0.453962649393536	-0.453962649393536	-0.453962649393536	-0.453962649393536	1.22546114871906	0.930087157401624	0.56822759024053
TRINITY_DN142193_c0_g1	-0.597123654322646	-0.597123654322646	-0.597123654322646	-0.597123654322646	-0.597123654322646	-0.597123654322646	0.99646915154195	-0.597123654322646	3.18339642871657
TRINITY_DN177582_c2_g2	-0.647836797637187	-0.647836797637187	-0.647836797637187	-0.647836797637187	-0.647836797637187	-0.647836797637187	1.82204917863728	-0.647836797637187	2.71280840482303
TRINITY_DN164712_c2_g4	-0.751473050728386	-0.751473050728386	-0.751473050728386	-0.751473050728386	-0.751473050728386	-0.751473050728386	2.74230235773232	-0.751473050728386	2.51800899736639
TRINITY_DN158305_c7_g4	-2.25901795320807	-1.16352388030305	-1.11214652093746	-0.371819958353366	-0.728467414958653	-0.542972906020435	0.803299119458023	4.88635427439666	0.488295239926356
TRINITY_DN188451_c3_g1	-0.77115660275317	-0.77115660275317	-0.640225732926721	-0.472498287188655	-0.579593952052414	-0.77115660275317	-0.0733827831979842	3.65939630681584	0.419774256809444
TRINITY_DN180388_c6_g3	-1.20951295846908	-1.31864258345103	-1.41996931252794	-1.44710544246545	-1.4975451810126	-1.59245682803807	3.14609485848216	2.35277629509683	2.98636115238518
TRINITY_DN161577_c10_g2	-0.812027038320294	-0.812027038320294	-0.812027038320294	-0.812027038320294	-0.812027038320294	-0.812027038320294	3.23830051523813	2.44588875300393	-0.812027038320294
TRINITY_DN194214_c1_g1	-1.11145434649192	1.91919957306625	2.19777842618571	0.992583744704723	0.276294675539232	0.700829500895999	-1.65841052463333	-1.65841052463333	-1.65841052463333
TRINITY_DN158627_c6_g1	-1.24320175129435	-1.24320175129435	-1.24320175129435	-1.24320175129435	-1.24320175129435	-1.14020775797102	1.89970176019818	2.44217780066473	3.01433695357986
TRINITY_DN173968_c1_g1	1.65254186548778	0.978312026669539	0.187581992754924	-0.841210763757374	1.24591660602514	0.317902718850867	-1.18034814867696	-1.18034814867696	-1.18034814867696
TRINITY_DN159142_c8_g1	-0.63210045542048	-0.63210045542048	-0.63210045542048	-0.63210045542048	-0.63210045542048	-0.63210045542048	0.460106982676609	3.96459620526675	-0.63210045542048
