group	lib.size	norm.factors	eff.lib.size
B_female_44_01	989965	1.18062002425791	1168772.50231449
B_female_44_02	985037	0.994360674811746	979482.056034538
B_female_44_03	979712	1.00543145674944	985033.26335491
B_female_K5_01	982101	1.00211196837638	984175.166254408
B_female_K5_02	985789	1.02357849632972	1009032.42231837
B_female_K5_03	991049	0.856221260795145	848557.224289768
B_male_K5_01	985167	0.971637040933421	957224.748705256
B_male_K5_02	989354	0.967653827670439	957352.185021059
B_male_K5_03	982244	1.02599667706129	1007779.08006339
