group	lib.size	norm.factors	eff.lib.size
B_female_44_01	995129	1.30297788314261	1296631.07787382
B_female_44_02	990835	0.995078192180887	985958.300549549
B_female_44_03	987783	1.10062529311831	1087178.95391229
B_female_K5_01	988102	1.00073748618594	988830.711575303
B_female_K5_02	990361	0.960075938255962	950821.766287113
B_female_K5_03	994404	0.822973555349438	818368.195333703
B_male_K5_01	990348	0.952675518559715	943480.294454577
B_male_K5_02	994146	0.872991894669915	867881.400118517
B_male_K5_03	988147	1.06561275010498	1052982.04217798
