bleached_44_01	bleached_44_02	non-bleached_44_01	bleached_44_03	non-bleached_44_02	non-bleached_44_03	non-bleached_k4_01	non-bleached_k4_02	bleached_k4_01	bleached_k4_02	non-bleached_k4_03	bleached_k4_03
TRINITY_GG_77468_c0_g1	-1.58746925208666	-1.58746925208666	-1.58746925208666	-1.58746925208666	-1.58746925208666	-1.58746925208666	3.24212664709085	-0.445382622469131	3.79747850487426	0.981292530711247	2.97312343491532	-1.02382298260259
TRINITY_GG_77516_c1_g1	-0.566008436971117	-0.133049029695011	0.232249495673383	1.3180033006124	1.17729109091714	1.36756420128991	-0.566008436971117	-0.566008436971117	-0.566008436971117	-0.566008436971117	-0.566008436971117	-0.566008436971117
TRINITY_GG_6205_c57_g1	-0.95404072593085	-0.95404072593085	-0.95404072593085	-0.95404072593085	-0.95404072593085	-0.95404072593085	1.19521863956877	2.338741023297	1.85393236154686	0.569521230126163	0.720871826977156	-0.95404072593085
TRINITY_GG_55600_c50_g1	1.20378757076012	0.784628923897759	0.74639377400864	-0.506385177519544	0.531348449926971	0.278537524043317	-0.506385177519544	-0.506385177519544	-0.506385177519544	-0.506385177519544	-0.506385177519544	-0.506385177519544
TRINITY_GG_62853_c25_g1	1.48085065773737	1.53516979768633	0.363309731644294	0.800084481154751	1.36378066197029	1.77144225282878	-1.25163563529258	-1.16213748445347	-1.25163563529258	-1.25163563529258	-1.25163563529258	-1.14595755739804
TRINITY_GG_103263_c0_g1	0.836889921256544	0.373067916085402	1.2049139236892	1.45203570566593	0.152434935627949	0.216424435748443	-0.758997541530891	-0.494745157540425	-0.720523393716255	-0.840456586183447	-0.651038293394971	-0.770005865707479
TRINITY_GG_105093_c4_g1	0.17373781404332	-0.595187521520431	0.302440152759119	2.75346982385442	0.789414936130324	0.147249923855834	-0.595187521520431	-0.595187521520431	-0.595187521520431	-0.595187521520431	-0.595187521520431	-0.595187521520431
TRINITY_GG_57691_c0_g1	-0.0721903512697879	1.16484884603106	0.727639965753597	-0.5861863306368	0.0909836081814446	2.19202224576129	-0.5861863306368	-0.5861863306368	-0.5861863306368	-0.5861863306368	-0.5861863306368	-0.5861863306368
TRINITY_GG_18826_c40_g1	-0.658895625162408	-0.658895625162408	-0.658895625162408	-0.658895625162408	-0.658895625162408	-0.658895625162408	1.96824424580314	1.53708183348018	0.622654268204234	0.363294614471658	0.120994414177639	-0.658895625162408
TRINITY_GG_34629_c0_g1	-1.47543440734867	-1.47543440734867	-1.47543440734867	-1.47543440734867	-1.47543440734867	-1.47543440734867	1.64259301524212	1.30990689135651	2.11325024984336	0.975051052512448	1.27324149644527	1.53856373869233
TRINITY_GG_4825_c0_g1	0.50439418900995	0.512881968803157	2.46579894369737	1.23282177171976	-1.15692893791633	2.59069692599442	-1.15976609721986	-0.714865342841535	-1.07698842143541	-1.14142351709806	-0.940216425652241	-1.11640505706122
TRINITY_GG_6783_c76_g1	-0.70415787802548	-0.70415787802548	-0.70415787802548	-0.70415787802548	-0.70415787802548	-0.70415787802548	1.00425010545812	0.939236575454412	0.625826771732941	0.719689176572954	-0.70415787802548	1.64010251695994
TRINITY_GG_48412_c0_g1	-0.82943202573476	-0.82943202573476	-0.82943202573476	-0.82943202573476	-0.82943202573476	-0.82943202573476	0.959671191766621	0.506851362129672	0.0281509296493877	2.02635839054006	0.559033071548394	0.896527208774427
TRINITY_GG_60163_c11_g1	-0.870543851489582	-0.870543851489582	-0.870543851489582	-0.870543851489582	-0.870543851489582	-0.870543851489582	0.738738328426987	1.00759291513737	-0.870543851489582	1.61668521831465	1.73779229885808	0.992998199689997
TRINITY_GG_2149_c68_g1	2.26771198940544	1.47336802821422	0.611480902345976	1.97768882804932	0.142754157264535	0.863936111832063	-1.74732272534999	-1.37552305804761	-0.557284143222078	-0.687923177273326	-1.22081995517684	-1.7480669580417
TRINITY_GG_29365_c2_g1	3.06899320135989	2.60771998064247	3.0208300313502	2.24353731411105	-1.36763506593295	-1.36763506593295	-1.36763506593295	-1.36763506593295	-1.36763506593295	-1.36763506593295	-1.36763506593295	-1.36763506593295
TRINITY_GG_4037_c20_g1	-0.612377010707623	-0.612377010707623	-0.612377010707623	-0.612377010707623	-0.612377010707623	-0.612377010707623	0.891989139904649	0.256309754614512	0.321950767607747	-0.612377010707623	0.357003754233985	2.45938565859247
TRINITY_GG_7231_c1_g1	-0.601161708630327	0.673249060687511	0.348933385543359	2.13457707328202	-0.16713403396673	1.21850647486613	-0.601161708630327	-0.601161708630327	-0.601161708630327	-0.601161708630327	-0.601161708630327	-0.601161708630327
TRINITY_GG_6316_c79_g1	-0.459257437058439	-0.459257437058439	-0.459257437058439	-0.459257437058439	-0.459257437058439	-0.459257437058439	-0.0082441941144657	1.31389495995561	-0.147754321590169	0.908672704373444	0.118956728414016	0.570018745312193
TRINITY_GG_55463_c0_g1	1.00292447819798	0.439023593004653	0.190070037385805	1.34941092643703	2.12258949258135	0.686413575355594	-1.00350399363169	-1.31297211974226	-1.20702236957735	-0.228293811513621	-1.40358604216308	-0.635053766334402
TRINITY_GG_69397_c0_g1	0.249838552498126	-0.552561487616713	0.596047282588507	1.66807802526014	0.508177670240965	0.845788882729251	-0.552561487616713	-0.552561487616713	-0.552561487616713	-0.552561487616713	-0.552561487616713	-0.552561487616713
TRINITY_GG_6728_c2_g1	-1.5931177513181	-1.28412692704765	-0.404751517753311	-1.36301829068254	-1.94882570799645	-1.79618888072136	1.92909101410283	1.37300096363938	1.39034174173433	1.14924709032209	1.51067505876996	1.03767320695082
TRINITY_GG_101043_c0_g1	0.527723130878498	2.0417668194169	0.281894376047487	1.21084987328521	1.08041061722272	1.57904747674116	-1.120282048932	-1.120282048932	-1.120282048932	-1.120282048932	-1.120282048932	-1.120282048932
TRINITY_GG_59050_c38_g1	-0.621149479363038	-0.621149479363038	-0.621149479363038	-0.621149479363038	-0.621149479363038	-0.621149479363038	1.17959514457374	0.810206042210479	0.893351556911247	-0.621149479363038	0.818207699111219	0.646685912734578
TRINITY_GG_19463_c2_g1	4.59416993520602	3.23299768014285	2.43153530549041	1.90226389333962	1.09111822510883	-2.52610419278594	-2.01076789111486	-1.78521822924839	-1.23570564663464	-1.60337990626258	-1.16099191883878	-2.92991725440253
TRINITY_GG_40736_c1_g1	-1.38322243423857	-1.38322243423857	-1.38322243423857	-1.38322243423857	-1.38322243423857	-1.38322243423857	0.485859319461359	0.479129765293448	2.77793968832487	-1.38322243423857	3.73824891895971	2.20137934763063
TRINITY_GG_10986_c27_g1	-0.695600649927195	-0.940277306937891	-0.0688895310772493	-1.64645944235546	-0.939685674761919	-1.73544994788889	1.072982456843	1.0551873710833	0.603530019953335	1.2112638875567	1.01406008784839	1.06933872966388
TRINITY_GG_3476_c13_g3	0.106028746315083	1.2261066427576	-0.688075152244665	0.599397142874402	1.65163235520393	1.23336117856163	-0.688075152244665	-0.688075152244665	-0.688075152244665	-0.688075152244665	-0.688075152244665	-0.688075152244665
TRINITY_GG_106683_c0_g1	1.42877663570907	0.320407065939575	0.537063117726878	1.78299264791686	-0.13894106581706	0.813447077219692	-0.790624246449169	-0.790624246449169	-0.790624246449169	-0.790624246449169	-0.790624246449169	-0.790624246449169
TRINITY_GG_73345_c0_g1	2.28421601067393	0.624260552496637	0.10864081085719	1.5467868503791	0.313275835295856	0.756205407734308	-0.938897577906171	-0.938897577906171	-0.938897577906171	-0.938897577906171	-0.938897577906171	-0.938897577906171
TRINITY_GG_86402_c0_g1	-1.12671772915547	3.08343731744967	1.33297617382777	-1.12671772915547	1.86060313677378	2.73672520519257	-1.12671772915547	-1.12671772915547	-1.12671772915547	-1.12671772915547	-1.12671772915547	-1.12671772915547
TRINITY_GG_6828_c38_g1	-0.594299089521631	-0.594299089521631	-0.594299089521631	-0.594299089521631	-0.594299089521631	-0.594299089521631	0.553007609258662	0.722425932057118	0.676528826032033	-0.594299089521631	1.28540667676066	0.922724582542949
TRINITY_GG_15499_c1_g1	-0.555116723834743	-0.555116723834743	-0.555116723834743	-0.555116723834743	-0.555116723834743	-0.555116723834743	-0.555116723834743	-0.0862727808601054	1.23398649366664	0.359447799659197	1.1202475889144	1.25840796546307
TRINITY_GG_62529_c0_g2	-0.770292189000462	-0.770292189000462	-0.770292189000462	-0.770292189000462	-0.770292189000462	-0.770292189000462	-0.770292189000462	-0.582524441954437	1.8314043274805	1.50382034878331	0.0952307701395021	2.54411431855436
TRINITY_GG_61879_c1_g1	-1.41772524833102	3.11846244844062	4.35399756904906	0.29303250613631	2.49174656231484	-0.247347067980977	-1.3901162392838	-1.30717244594111	-2.12463828132996	-2.21745177862557	-0.263140939848625	-1.28964708459978
TRINITY_GG_9707_c18_g1	2.54132853372789	0.887349242489277	0.921188341167439	0.68574862275788	0.365635178785142	1.69792976143146	-1.20036293396476	-1.23034580018048	-1.0915313312782	-1.14764321085023	-1.19895060390494	-1.23034580018048
TRINITY_GG_105918_c0_g1	2.07376494411887	1.06010697112899	1.69930692901068	1.51357254265787	2.0497541330317	2.82387030217842	-1.87006263702109	-1.87006263702109	-1.87006263702109	-1.87006263702109	-1.87006263702109	-1.87006263702109
TRINITY_GG_47283_c0_g1	1.01474662523684	1.92211167248101	1.64119031207288	1.24104060814076	-0.930486497898055	0.694316267354892	-0.930486497898055	-0.930486497898055	-0.930486497898055	-0.930486497898055	-0.930486497898055	-0.930486497898055
TRINITY_GG_55935_c27_g1	-0.448950680278525	-0.448950680278525	-0.448950680278525	-0.448950680278525	-0.448950680278525	-0.448950680278525	0.109806750095237	0.383736836161007	0.250600952244564	0.784323858712409	1.08211881244743	0.0831168720105055
TRINITY_GG_79511_c1_g1	-0.619160009774033	-1.26816730454514	-1.01302419815675	-0.846400020277649	-1.05023863360354	-1.34523324481728	1.05914712740151	0.69251511292407	1.50616921429563	1.8767143807577	-0.589357798329176	1.59703537412467
TRINITY_GG_4124_c6_g1	3.00071480070713	0.730259404463382	0.572730192061083	2.70900864564749	0.6611085827875	0.0281326676581486	-1.78452663869535	-0.956385717071186	-1.11021314182607	-1.57389878993614	-0.949837159901757	-1.32709284589423
TRINITY_GG_54382_c0_g2	0.401846555640148	0.71963139754909	0.799153676300158	-0.511186444311993	1.30889037678552	0.348783103909033	-0.511186444311993	-0.511186444311993	-0.511186444311993	-0.511186444311993	-0.511186444311993	-0.511186444311993
TRINITY_GG_3102_c0_g1	-0.4829310595416	-0.4829310595416	-0.4829310595416	-0.4829310595416	-0.4829310595416	-0.4829310595416	0.774683070507941	-0.20792401204173	1.37942113999042	0.209496138548108	0.0107162744336105	0.731193745811248
TRINITY_GG_50562_c0_g1	2.85556578438527	-1.25170360920727	3.36388924730369	4.45899263832428	-0.664818796355085	-1.25170360920727	-1.25170360920727	-1.25170360920727	-1.25170360920727	-1.25170360920727	-1.25170360920727	-1.25170360920727
TRINITY_GG_8818_c7_g1	1.15981109476704	0.609458579100444	0.861412162811264	0.356312252774103	0.786461298530831	1.73601483268685	-1.41689793064301	-0.843178593767342	-0.581455910433749	-0.454808087769094	-0.913978419610261	-1.29915127844707
TRINITY_GG_17668_c0_g1	-0.553724097432431	-0.553724097432431	-0.553724097432431	-0.553724097432431	-0.553724097432431	-0.553724097432431	0.685062762154686	0.677093744428652	1.39711754011672	-0.553724097432431	0.274907484255588	0.841887151071372
TRINITY_GG_62722_c2_g1	-0.566581616169322	-0.566581616169322	-0.566581616169322	-0.566581616169322	-0.566581616169322	-0.566581616169322	-0.0117472202751296	1.1650361066713	0.381271527217694	-0.0345140638802915	1.24817386664055	0.651269480641809
TRINITY_GG_46098_c1_g2	1.05086103760665	1.23103851103616	0.945080960922241	1.10399932244702	0.138087028492666	-0.638438122929247	-0.638438122929247	-0.638438122929247	-0.638438122929247	-0.638438122929247	-0.638438122929247	-0.638438122929247
TRINITY_GG_104891_c0_g2	-0.392778081740082	-0.392778081740082	-0.392778081740082	-0.392778081740082	-0.392778081740082	-0.392778081740082	0.153190287365211	-0.145458146760262	0.458421256853212	0.809482901821921	1.18929613965625	-0.108263948495837
TRINITY_GG_69133_c0_g1	-0.88890055956253	1.56869373229388	0.978600591359864	0.720381620354039	0.640170740266581	2.31445723266335	-0.88890055956253	-0.88890055956253	-0.88890055956253	-0.88890055956253	-0.88890055956253	-0.88890055956253
TRINITY_GG_22214_c1_g1	2.37708684014263	0.118873619737371	0.326708908635174	0.783062811609102	1.13252111619088	-0.676893328045022	-0.676893328045022	-0.676893328045022	-0.676893328045022	-0.676893328045022	-0.676893328045022	-0.676893328045022
TRINITY_GG_56112_c21_g1	-0.626299200661892	0.912735502308862	-0.425920402677865	1.52296016483773	1.34160716962826	1.03271197053626	-0.626299200661892	-0.626299200661892	-0.626299200661892	-0.626299200661892	-0.626299200661892	-0.626299200661892
TRINITY_GG_16262_c0_g1	2.33012894404564	1.72475733870162	0.86895235932388	4.29086584333967	1.46442195408857	0.168427397488104	-1.11109948461395	-0.552634420613035	-3.24178791078135	-1.89302864976821	-0.201222047332243	-3.84778132387869
TRINITY_GG_65363_c0_g3	1.85877184647054	1.91046702654405	-0.0616929895697279	0.917703129693331	0.691018650736206	-0.759466809124914	-0.759466809124914	-0.759466809124914	-0.759466809124914	-0.759466809124914	-0.759466809124914	-0.759466809124914
TRINITY_GG_56707_c56_g1	-0.634731510822398	-0.634731510822398	-0.634731510822398	-0.634731510822398	-0.634731510822398	-0.634731510822398	0.755936174737269	0.593625443378651	0.981626186174293	2.30411882618367	-0.192186054717094	-0.634731510822398
TRINITY_GG_80226_c0_g2	-0.31501046157142	0.514099200690037	1.11024404174779	0.404674815827569	0.763398314656097	2.89352976461873	-0.895155945994801	-0.895155945994801	-0.895155945994801	-0.895155945994801	-0.895155945994801	-0.895155945994801
TRINITY_GG_5300_c42_g1	-1.54122850406644	-1.54122850406644	-1.54122850406644	-1.54122850406644	-1.54122850406644	-1.54122850406644	2.31077033304601	2.09580204389859	1.79476917332258	2.54028156405448	-1.54122850406644	2.0469764141434
TRINITY_GG_1978_c78_g2	0.534498373823921	-0.663367017529817	0.238899551553254	1.10386401949406	1.51932527998637	1.24698189785111	-0.663367017529817	-0.663367017529817	-0.663367017529817	-0.663367017529817	-0.663367017529817	-0.663367017529817
TRINITY_GG_38835_c0_g1	-0.610496282933187	0.591137578236464	1.04942827546919	1.28131171810225	0.86718104463212	0.48441536409228	-0.610496282933187	-0.610496282933187	-0.610496282933187	-0.610496282933187	-0.610496282933187	-0.610496282933187
TRINITY_GG_75615_c1_g1	-0.648756578869749	-0.648756578869749	-0.648756578869749	-0.648756578869749	-0.648756578869749	-0.648756578869749	0.910000851504014	-0.648756578869749	0.379105196484761	2.0769845776342	0.187975501589387	0.987229924875875
TRINITY_GG_76233_c0_g1	2.91582673255248	0.548929142454051	0.547398681212024	2.37755833903135	0.384992628598134	-0.195429056066442	-1.38765180351308	-0.665718191735399	-0.524569900147415	-1.18384581259294	-1.1255936377567	-1.69189712203606
TRINITY_GG_61691_c41_g1	-0.548102965222495	-0.548102965222495	-0.548102965222495	-0.548102965222495	-0.548102965222495	-0.548102965222495	0.965893014144518	1.26624236974073	0.243502759482057	-0.548102965222495	0.649762426131243	0.71132018705892
TRINITY_GG_15279_c0_g1	-0.693733698818703	-0.693733698818703	-0.693733698818703	-0.693733698818703	-0.693733698818703	-0.693733698818703	1.89363129211776	0.582465166213539	-0.487090474835307	1.38008653447297	0.713890976747906	0.0794186981953499
TRINITY_GG_12058_c2_g1	0.668001028920483	1.78082085925479	0.760365047069143	0.776752834289025	-0.428668777320875	-0.359238369398903	-0.53300543713561	-0.53300543713561	-0.53300543713561	-0.53300543713561	-0.53300543713561	-0.53300543713561
TRINITY_GG_63475_c0_g1	-0.812183002888192	-0.812183002888192	-0.812183002888192	-0.812183002888192	-0.812183002888192	-0.812183002888192	0.0565037624339435	0.400697563456193	3.98363588430489	0.834440505588391	0.410003304433921	-0.812183002888192
TRINITY_GG_62083_c1_g1	-1.29193763173505	-0.877706633012503	-0.332641048029584	-0.533630005756954	-1.2948072399231	-1.23399028252577	0.996200111716274	0.23115684269353	0.185429569036402	1.17399467397412	1.16501602518504	1.81291561837759
TRINITY_GG_70587_c0_g1	-0.979034060084903	-0.979034060084903	-0.979034060084903	-0.979034060084903	-0.979034060084903	-0.979034060084903	1.48118426858237	1.48013522651405	-0.979034060084903	2.5595041035449	2.17525749575076	-0.842842673797759
TRINITY_GG_890_c13_g2	0.734894259625567	-1.01571224521003	0.825053092113849	0.990765318861179	2.81646890253213	1.74280414333745	-1.01571224521003	-1.01571224521003	-1.01571224521003	-1.01571224521003	-1.01571224521003	-1.01571224521003
TRINITY_GG_2742_c8_g1	-1.70612098086699	-1.51121832433606	-0.825986627650555	-0.572057254106629	-1.50548765129599	-0.540584408788307	-0.0498305087334354	1.3527398445995	2.54504597312652	-0.0196523600684109	2.09334873432461	0.739803563795755
TRINITY_GG_29473_c6_g1	8.73002774590782	-0.999099781691445	2.50073389907545	-1.1116342239128	-1.20793190593533	-1.20283403829565	-0.700782785720561	-1.15405166520937	-1.14791513940741	-1.24020830895908	-1.25069115283468	-1.21561264301695
TRINITY_GG_77111_c5_g1	4.07440254943846	2.57258588357415	2.08549284869525	1.70926159311818	1.96976923952118	-2.11393314646	-2.19830237241663	-1.72243272891735	-0.985903060133188	-1.62755373091517	-1.26023012155983	-2.50315695394505
TRINITY_GG_27615_c2_g2	-1.89112540010806	-0.723909087483433	-1.72040469237406	-2.06203569606294	-1.20608609781228	-0.983948299674672	2.30467257323221	2.29695142511999	0.731311806031759	2.06570276575037	0.173487602841739	1.01538310053937
TRINITY_GG_105106_c0_g1	1.00514700276828	-1.96843655156743	0.507328112310669	3.62134386629912	3.73897134739502	5.0752132988785	-2.53544282668429	-2.34296934494083	-2.56316116327836	-1.01361269011979	-2.05926218469403	-1.46511886636685
TRINITY_GG_103599_c0_g1	-0.734187142175672	-0.734187142175672	-0.734187142175672	-0.734187142175672	-0.734187142175672	-0.734187142175672	1.47931567780824	0.855096964495577	1.503376576142	1.04947903873216	0.252041738051727	-0.734187142175672
TRINITY_GG_78087_c0_g1	0.444352018316464	1.27534963316248	0.606214952019983	-0.522078448989834	0.495130841042389	0.833501698387525	-0.522078448989834	-0.522078448989834	-0.522078448989834	-0.522078448989834	-0.522078448989834	-0.522078448989834
TRINITY_GG_63599_c0_g1	-1.26957465903686	-1.65182222319803	-0.671579594163352	-2.25784006621892	-2.10752608320518	-2.30402080505139	1.96318358514659	2.294675133034	1.08714690718102	0.29694217436348	3.08506871746007	1.53534691368856
TRINITY_GG_25355_c1_g1	-0.65280326114139	-0.65280326114139	-0.65280326114139	-0.65280326114139	-0.65280326114139	-0.65280326114139	-0.0289363992886918	0.843403404782094	0.761332271843061	0.798209981802583	0.922993114187692	0.619817193521602
TRINITY_GG_2742_c1_g1	-0.70962480232555	-0.889457706401097	-0.919032455908081	-1.15558850014317	-1.29221219511692	-2.40237482964298	-1.01911187013705	1.79380025314452	2.36396811598879	-1.05567648194976	2.93725622812704	2.34805424436427
TRINITY_GG_54096_c35_g1	-0.598775664213078	-0.598775664213078	-0.598775664213078	-0.598775664213078	-0.598775664213078	-0.598775664213078	0.228230345425899	0.781399647528947	-0.598775664213078	1.3054193840248	0.694006085014768	1.18237418749713
TRINITY_GG_53871_c354_g1	-0.557821637882156	-0.557821637882156	-0.557821637882156	-0.557821637882156	-0.557821637882156	-0.557821637882156	0.808430625817408	-0.557821637882156	0.0669811273707909	1.27648506508075	0.887905065467828	0.864949581438318
TRINITY_GG_3606_c5_g2	0.519059640216873	1.23731297412091	0.598626897535192	0.605063592637374	0.672920679882506	0.567204723783086	-0.700031418029323	-0.700031418029323	-0.700031418029323	-0.700031418029323	-0.700031418029323	-0.700031418029323
TRINITY_GG_92112_c0_g1	-0.593546887479783	-1.03136398658619	-0.927688346659718	-0.562267720991925	-1.27875105395625	-2.38367449321544	-0.763395879594563	1.61046449867162	2.50919795967509	0.0311001003604621	1.87549915238955	1.51442665738715
TRINITY_GG_65313_c0_g1	-1.17992708049136	-1.17992708049136	-1.17992708049136	-1.17992708049136	-1.17992708049136	-1.17992708049136	2.7260976383036	-1.17992708049136	3.51350411960044	1.37195802298036	-0.741634228912215	1.38956401146735
TRINITY_GG_53857_c5_g1	-1.3893422513519	-0.86798700524987	-1.36049807242108	-1.66038383539606	-1.16864648338358	-1.38395704524507	0.557630710810221	0.290616763305005	1.98076150071822	1.31945662158266	1.22322992357513	2.45911917305632
TRINITY_GG_42708_c1_g3	0.391040732117301	1.56939549339866	-0.157838562749777	0.106297557563588	1.3921703381055	-0.0232435982376816	-0.546303660032931	-0.546303660032931	-0.546303660032931	-0.546303660032931	-0.546303660032931	-0.546303660032931
TRINITY_GG_85494_c2_g4	-0.571983320671753	-0.571983320671753	-0.571983320671753	-0.571983320671753	-0.571983320671753	-0.571983320671753	1.61515097080278	0.338749341231159	0.545711721998001	0.758001329086668	-0.261643200059603	0.435929760971512
TRINITY_GG_1918_c122_g3	-0.34462030056054	-0.34462030056054	-0.34462030056054	-0.34462030056054	-0.34462030056054	-0.34462030056054	-0.116879224721412	0.908158650967644	0.638692570506581	0.504177880683649	0.0743791648707259	0.0591927610560499
TRINITY_GG_55735_c6_g3	1.45004665159027	1.78666012003198	2.05300351753394	2.93409472179103	-1.49518647154463	2.24250028986523	-1.49518647154463	-1.49518647154463	-1.49518647154463	-1.49518647154463	-1.49518647154463	-1.49518647154463
TRINITY_GG_87946_c0_g1	2.02426753064228	0.487640610022534	0.586964437191827	1.38240603770593	0.797340996379813	0.0340911763945266	-1.34626655059547	-0.598916938531268	-0.863950098415613	-0.702410360820747	-0.713472241398025	-1.08769459857578
TRINITY_GG_41978_c4_g3	-0.603013933877202	0.746917439482912	0.913001213126462	2.28314597946021	0.530549591863903	-0.252516686793069	-0.603013933877202	-0.603013933877202	-0.603013933877202	-0.603013933877202	-0.603013933877202	-0.603013933877202
TRINITY_GG_20185_c36_g1	1.47070432481777	0.953708056847605	-0.00961127982592735	0.423422648746762	0.42788689689136	-0.0881728242831	-0.529656303865745	-0.529656303865745	-0.529656303865745	-0.529656303865745	-0.529656303865745	-0.529656303865745
TRINITY_GG_76395_c0_g1	2.57603148838402	0.225523602701255	0.15149446463114	1.49090723377156	0.962923188008852	1.70528106946912	-1.18536017449432	-1.18536017449432	-1.18536017449432	-1.18536017449432	-1.18536017449432	-1.18536017449432
TRINITY_GG_16694_c1_g1	-1.595842051837	-1.63634141411675	-1.26121263627454	-0.209585881391954	-1.04814991913144	-1.40153392467196	-0.381315645253304	1.47081825223208	2.26009095163151	1.12917655389359	1.83681944668599	0.837076268233773
TRINITY_GG_4176_c19_g1	-0.603593812198252	-0.603593812198252	-0.603593812198252	-0.603593812198252	-0.603593812198252	-0.603593812198252	0.76209872499928	1.55893850604321	0.689187937029594	-0.603593812198252	-0.171703463912072	1.38663498122776
TRINITY_GG_7495_c1_g1	2.25750012102561	1.25728383594215	0.263861681087416	3.47777278672149	2.03741128578768	0.491662566466001	-1.1094229050987	-0.889110187073699	-1.79610612349062	-2.42001651249575	-0.1060799785063	-3.46475657036527
TRINITY_GG_39910_c0_g1	3.39256249456254	2.46748817337367	-1.25705296450087	2.68301979627275	-1.25705296450087	1.51335325179797	-1.25705296450087	-1.25705296450087	-1.25705296450087	-1.25705296450087	-1.25705296450087	-1.25705296450087
TRINITY_GG_57857_c0_g1	-0.728713247104013	-0.728713247104013	-0.728713247104013	-0.728713247104013	-0.728713247104013	-0.728713247104013	-0.728713247104013	-0.235065913128803	-0.321632471653512	2.77844710201351	0.994189891456436	1.88505412104046
TRINITY_GG_10442_c4_g1	-0.304202389889418	-1.23220540676599	-0.0513376163286998	-2.6041879318961	-2.72329914378378	-2.68185442548643	2.04423409634537	1.65477654263375	0.10298306000975	1.98638421110918	1.65657630031286	2.15213270373951
TRINITY_GG_24219_c0_g1	-0.809590860615696	-0.809590860615696	-0.809590860615696	-0.809590860615696	-0.809590860615696	-0.809590860615696	-0.165273082278119	1.94871231651621	-0.809590860615696	0.955519501263889	1.41815021522343	1.51002707358447
TRINITY_GG_103175_c21_g1	-0.601417933827119	-0.601417933827119	-0.601417933827119	-0.601417933827119	-0.601417933827119	-0.601417933827119	-0.601417933827119	1.18810266977319	0.83847111379266	0.658005218454296	0.683688317234134	0.841658217535554
TRINITY_GG_15015_c0_g1	-1.02913869361315	-1.02913869361315	0.735122524603969	2.99411665868716	2.00806779356532	2.49580257204872	-1.02913869361315	-1.02913869361315	-1.02913869361315	-1.02913869361315	-1.02913869361315	-1.02913869361315
TRINITY_GG_991_c24_g1	-0.492856183066113	-0.492856183066113	-0.492856183066113	-0.492856183066113	-0.492856183066113	-0.492856183066113	0.847421221700142	1.0211397963009	-0.00228605261991111	-0.0344741789100994	0.569956309338909	0.555380002586735
TRINITY_GG_6717_c101_g1	-0.399478681079654	-0.399478681079654	-0.399478681079654	-0.399478681079654	-0.399478681079654	-0.399478681079654	0.146489688025639	0.148464630210697	1.02919972886858	-0.0176415971736062	0.91840420174976	0.171955434796855
