UniqueCount	AmbigCount
8	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
30	0
0	0
0	0
1	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
8	0
8	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
1	0
0	0
0	0
3	0
11	0
0	0
6	0
0	0
4	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
4	0
15	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
7	0
0	0
8	0
0	0
3	0
2	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
7	0
2	0
1	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
2	0
0	0
0	0
0	0
3	0
0	0
2	0
47	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
10	0
1	0
0	0
4	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
1	0
0	0
6	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
7	0
0	0
0	0
2	0
0	0
0	2
0	2
2	0
0	0
0	0
4	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
6	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
2	0
5	0
4	0
20	0
8	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
2	0
36	0
0	0
0	0
9	0
0	0
0	17
3	17
9	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
6	0
9	0
3	0
4	0
0	0
2	0
0	0
2	0
0	0
3	0
0	0
10	0
54	0
1	0
1	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	0
3	0
0	0
0	0
0	0
0	0
0	0
0	21
9	21
0	0
5	0
83	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
2	0
2	4
5	4
5	0
0	0
1	0
0	0
0	0
7	0
14	0
0	0
5	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
12	0
0	0
18	0
0	0
0	0
0	0
2	0
1	0
7	0
0	0
0	0
0	0
0	0
1	0
1	0
6	0
0	0
9	0
0	0
0	0
0	0
4	0
0	0
2	0
0	0
2	0
0	0
11	0
0	0
2	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
2	0
0	0
4	0
0	0
2	0
3	0
1	0
0	0
0	0
3	0
0	0
0	0
8	0
0	0
0	0
0	0
1	0
9	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
1	0
3	0
0	0
5	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
4	0
4	0
2	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	4
7	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
32	0
0	0
3	0
0	0
0	0
0	0
0	0
11	1
0	1
0	0
0	0
0	0
0	0
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
43	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
7	0
31	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
1	0
2	0
12	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
8	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
4	0
1	0
1	0
4	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1	0
0	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
6	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
6	0
0	0
1	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
49	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
4	0
3	0
0	0
0	0
2	0
0	0
0	3
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
5	0
1	0
0	0
1	0
0	0
4	0
2	0
10	0
0	0
1	0
1	0
0	0
3	0
0	0
0	0
0	0
7	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
2	0
5	0
0	0
0	0
0	0
3	0
0	0
5	0
0	0
0	0
0	0
2	0
1	0
4	0
1	0
0	1
0	0
2	0
5	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
5	0
4	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
0	0
0	0
5	0
3	0
0	0
1	0
0	0
9	0
1	0
0	0
0	0
0	0
0	0
8	0
11	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
2	0
8	0
0	0
0	0
13	0
3	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
5	6
0	6
2	0
0	0
0	0
0	0
0	0
0	0
0	0
