B_female_44_01	B_female_44_02	B_female_44_03	NB_female_44_01	NB_female_44_02	NB_female_44_03
TRINITY_DN170443_c4_g1	0.824469791477572	1.0443590014888	0.4827702836439	-0.783866358870089	-0.783866358870089	-0.783866358870089
TRINITY_DN174265_c4_g4	-1.93026236657934	-1.93026236657934	-1.93026236657934	2.6638083902722	4.59571251657226	-1.46873380710646
TRINITY_DN159146_c5_g1	-1.86270071764526	-1.86270071764526	-1.86270071764526	1.00321809690696	1.90347037146459	2.68141368456422
TRINITY_DN196116_c0_g1	-0.833921961548375	-0.833921961548375	-0.833921961548375	0.962675792499931	0.566069389115807	0.973020703029387
TRINITY_DN152684_c2_g2	1.8657525763482	1.1906881006835	1.69538186303141	-1.58394084668771	-1.58394084668771	-1.58394084668771
TRINITY_DN193130_c4_g5	2.24179287596796	-0.521818572614247	2.86491410670265	-1.52829613668545	-1.52829613668545	-1.52829613668545
TRINITY_DN194609_c1_g3	1.2146089843117	1.17269918136377	0.242441035937839	-0.876583067204435	-0.876583067204435	-0.876583067204435
TRINITY_DN176481_c1_g6	-0.885218557337151	-0.885218557337151	-0.885218557337151	0.42802729445041	1.05626340653183	1.17136497102922
TRINITY_DN180444_c7_g2	-2.51696598143823	-2.22894629562031	-1.51901090742325	1.9445695033832	1.364175427594	2.9561782535046
TRINITY_DN176109_c1_g1	-1.13144797808256	-1.13144797808256	-1.13144797808256	1.18527704349619	1.18411825223639	1.0249486385151
TRINITY_DN179218_c9_g1	-1.74199228186955	-1.36339677855876	-1.81811797931009	1.86962086012347	3.82062512382016	-0.766738944205232
TRINITY_DN162745_c6_g5	-1.33864101172637	-1.33864101172637	-1.33864101172637	1.321283546676	0.530440741973558	2.16419874652956
TRINITY_DN182448_c0_g4	1.16146392925731	0.188468368360192	1.46558116607522	-0.938504487897573	-0.938504487897573	-0.938504487897573
TRINITY_DN185119_c13_g7	-0.886803841552738	-0.886803841552738	-0.886803841552738	1.20337210823747	0.662618904193925	0.794420512226821
TRINITY_DN186787_c1_g1	-1.10349736701251	-1.10349736701251	-1.10349736701251	1.22677418640419	2.64818057867507	-0.564462664041751
TRINITY_DN179598_c2_g2	1.06454871172649	0.490873948635464	1.12244632619775	-0.892622995519901	-0.892622995519901	-0.892622995519901
TRINITY_DN175420_c0_g1	-1.49496134502006	-1.49496134502006	-1.49496134502006	1.84545849890718	3.85224365239157	-1.21281811623856
TRINITY_DN198316_c2_g1	-1.00787084396284	-1.00787084396284	-1.00787084396284	1.11248109640238	1.73758163916885	0.173549796317298
TRINITY_DN174180_c1_g1	-1.46142309819645	-1.46142309819645	-1.46142309819645	2.560056629214	2.93061949935224	-1.1064068339769
TRINITY_DN191300_c0_g2	-1.27292229926038	-1.27292229926038	-1.27292229926038	-0.127570913687762	2.09807889228129	1.84825891918762
TRINITY_DN179804_c3_g1	-1.65566407560266	-1.75327487222908	-1.75327487222908	0.394357454594778	2.6933122130778	2.07454415238824
TRINITY_DN174954_c4_g2	-1.7755484529051	-1.8251792206297	-1.8251792206297	1.44982782687017	1.73198576334748	2.24409330394684
TRINITY_DN158653_c0_g2	3.05436675382104	1.29894670548662	2.43442955632375	-1.71654111939106	-1.68138160839552	-3.38982028784484
TRINITY_DN188905_c2_g4	-1.28850707459114	-1.28850707459114	-1.28850707459114	1.63216733645048	3.04677607896529	-0.813422191642356
TRINITY_DN190932_c2_g1	1.18236785052017	1.26639041091335	0.579773514645058	-1.00951059202619	-1.00951059202619	-1.00951059202619
TRINITY_DN174933_c0_g3	-1.04235889958013	-1.04235889958013	-1.04235889958013	1.87297077643288	0.0885719702463168	1.1655339520612
TRINITY_DN170273_c5_g2	1.60619820743684	1.92712249789712	-0.368034660078572	-1.05509534841846	-1.05509534841846	-1.05509534841846
TRINITY_DN197882_c5_g2	-0.99077479249778	-0.99077479249778	-0.99077479249778	0.176583135240734	1.59274429135371	1.2029969508989
TRINITY_DN156086_c9_g3	-1.45242469191725	-1.1905636859374	-1.32069067390946	-0.0386192875447753	1.58885248590929	2.4134458533996
TRINITY_DN187790_c3_g1	-1.59001233577249	-1.59001233577249	-1.59001233577249	2.5136531469932	1.86600524003529	0.390378620288979
TRINITY_DN161820_c6_g2	-1.15146370014478	-1.15146370014478	-1.15146370014478	1.44499443941421	1.5558402081025	0.453556452917631
TRINITY_DN158517_c0_g6	0.636649714721192	0.958791368196893	0.796692796909133	-0.797377959942406	-0.797377959942406	-0.797377959942406
TRINITY_DN191356_c2_g1	-1.44208515601418	-1.65496572235856	-1.65496572235856	-0.0166601455514719	2.89519617208887	1.87348057419391
TRINITY_DN137409_c0_g1	-0.942672306119477	-0.942672306119477	-0.942672306119477	1.05552319703377	0.294279452468603	1.47821426885605
TRINITY_DN150805_c0_g1	0.807020256815098	0.0404311755522542	2.22590359573045	-1.0244516760326	-1.0244516760326	-1.0244516760326
TRINITY_DN176079_c0_g1	-0.905721797952155	-0.905721797952155	-0.905721797952155	0.646655273142714	0.199285726808819	1.87122439390493
TRINITY_DN162186_c1_g1	-0.940086158075338	-0.940086158075338	-0.940086158075338	0.0424967888472529	1.00327260460247	1.77448908077629
TRINITY_DN179612_c5_g1	-1.67809606211649	-1.31408400855787	-1.67809606211649	1.20337279154227	1.91418156150398	1.5527217797446
TRINITY_DN41641_c0_g1	-1.48012819835307	-1.48012819835307	-1.48012819835307	1.70684768576024	2.23730147191927	0.496235437379693
TRINITY_DN160622_c0_g3	-1.11575931627047	-1.11575931627047	-1.11575931627047	1.90127176425738	1.75193950472703	-0.305933320173014
TRINITY_DN251636_c0_g1	-1.2554709231532	-1.2554709231532	-1.2554709231532	1.3268442091631	3.08623024077419	-0.646661680477678
TRINITY_DN186803_c3_g3	-0.940065253803135	-0.940065253803135	-0.940065253803135	0.876739221029742	1.91930801623586	0.0241485241438044
TRINITY_DN170929_c3_g1	-1.69712105688085	-1.94322506676476	-1.94322506676476	1.88184819407277	4.39398648956915	-0.692263493231543
TRINITY_DN159483_c3_g1	1.07973546031726	0.730623735725864	1.04144265811796	-0.950600618053696	-0.950600618053696	-0.950600618053696
TRINITY_DN184060_c1_g2	1.47072252227368	0.812499473487827	0.947700211368341	-1.07697406904328	-1.07697406904328	-1.07697406904328
TRINITY_DN191911_c5_g2	-2.9040039391876	-1.86339055944368	-3.61562113512901	5.25817890632801	5.82689343399116	-2.70205670655888
TRINITY_DN179675_c0_g1	1.40028720182615	1.00030732172448	1.2249715989975	-1.20852204084938	-1.20852204084938	-1.20852204084938
TRINITY_DN170396_c3_g1	1.89995198238642	0.291627039237807	0.883714925398605	-1.02509798234094	-1.02509798234094	-1.02509798234094
TRINITY_DN158975_c3_g1	3.55939056248997	-0.88287684963071	1.64544985021765	-1.44065452102564	-1.44065452102564	-1.44065452102564
TRINITY_DN169900_c1_g1	-1.02130913618265	-1.02130913618265	-1.02130913618265	1.02133520122585	2.17403846213957	-0.13144625481747
TRINITY_DN193180_c12_g1	-1.82863823521228	-1.82863823521228	-1.82863823521228	1.87888655568733	4.2415793330455	-0.634551183095979
TRINITY_DN196113_c4_g1	-0.907753429646891	-0.907753429646891	-0.907753429646891	1.43991222665408	1.06346821220761	0.219879850078983
TRINITY_DN185262_c2_g1	-0.900206727495206	-0.900206727495206	-0.900206727495206	0.429777922263215	1.5660288346552	0.704813425567204
TRINITY_DN182449_c9_g2	1.0734863482697	2.6259390427302	3.03734056729565	-2.95544557441625	-2.35412846084479	-1.42719192303451
TRINITY_DN197682_c0_g1	-0.871324456527349	-0.871324456527349	-0.871324456527349	0.525930889067078	0.523738342990228	1.56430413752474
TRINITY_DN158781_c10_g1	-1.24304781157661	-1.24304781157661	-1.24304781157661	1.18536261378073	3.40167373564137	-0.857892914692267
TRINITY_DN166636_c1_g2	-1.06546681150821	-1.06546681150821	-1.06546681150821	0.719455890054652	1.15919092261253	1.31775362185745
TRINITY_DN164451_c4_g4	-1.36577941165701	-1.36577941165701	-1.36577941165701	1.81532313909678	1.74090391192276	0.541111183951504
TRINITY_DN221331_c0_g1	-1.55946012424406	-1.55946012424406	-1.55946012424406	2.07362228608386	3.47805388483103	-0.873295798182705
TRINITY_DN159936_c3_g3	-1.53824408023697	-1.53824408023697	-1.53824408023697	2.83971255357314	3.07570004905708	-1.3006803619193
TRINITY_DN185722_c4_g1	0.079994319525017	1.00169239114524	3.15158069190946	-1.41108913419324	-1.41108913419324	-1.41108913419324
TRINITY_DN161891_c3_g1	-1.46085914035367	-1.21254624022665	-1.33919853320326	2.05055238671339	1.45624785129798	0.505803675772213
TRINITY_DN180205_c3_g7	1.20212524909312	1.84690812450567	0.0139316448621734	-1.02098833948699	-1.02098833948699	-1.02098833948699
TRINITY_DN220519_c0_g1	-1.01468677377477	-1.01468677377477	-1.01468677377477	1.72796624052844	1.72386491274546	-0.407770831949569
TRINITY_DN180530_c2_g1	-2.42037826471599	-1.98317809923319	-1.92337870174595	2.78264625769803	4.84325325150146	-1.29896444350436
TRINITY_DN196046_c0_g1	-2.51415480762111	-2.07373408686435	-2.51415480762111	3.21776154520749	2.6256011678602	1.25868098903889
TRINITY_DN169189_c0_g1	0.539616262388142	1.67767159147695	0.322640782370525	-0.846642878745205	-0.846642878745205	-0.846642878745205
TRINITY_DN159489_c9_g1	-0.8888789611092	-0.8888789611092	-0.8888789611092	0.523631610140605	0.908549121043113	1.23445615214388
TRINITY_DN171410_c4_g1	-1.13405891719286	-1.13405891719286	-1.13405891719286	0.947621571463473	0.587532481582519	1.86702269853259
TRINITY_DN148594_c2_g1	-0.828480012563944	-0.828480012563944	-0.828480012563944	0.840093003911945	1.06565867563573	0.579688358144162
TRINITY_DN160510_c0_g1	-1.11044761548483	-1.11044761548483	-1.11044761548483	1.99908010631352	-0.355132711439735	1.68739545158071
TRINITY_DN231273_c0_g1	-1.21367388644841	-1.21367388644841	-1.21367388644841	1.43686092586636	2.57626398253178	-0.372103249052898
TRINITY_DN181782_c3_g3	-0.877617380192748	-0.877617380192748	-0.877617380192748	1.20406310846359	0.0627373313405449	1.36605170077411
TRINITY_DN167540_c5_g5	-1.64053875726966	-1.90837414936727	-1.90837414936727	2.34901369332538	3.69011016390615	-0.581836801227322
TRINITY_DN241991_c0_g1	-1.02793377703071	-1.02793377703071	-1.02793377703071	0.982488028455799	1.30061549797903	0.800697804657307
TRINITY_DN166027_c11_g5	-1.27043518682277	-1.27043518682277	-1.27043518682277	1.21782272598523	0.884990244924432	1.70849258955863
TRINITY_DN199011_c5_g1	-0.979316759168729	-0.979316759168729	-0.979316759168729	0.832154271361107	0.507140196600002	1.59865580954508
TRINITY_DN161478_c4_g2	-1.16549084016544	-1.16549084016544	-1.16549084016544	1.76657033117799	2.47963436296125	-0.749732173642937
TRINITY_DN177122_c6_g5	0.597609537815148	0.695511607254126	1.03624739615289	-0.77645618040739	-0.77645618040739	-0.77645618040739
TRINITY_DN164194_c6_g2	1.97967210946371	0.0647239221925013	1.20139786812468	-1.08193129992696	-1.08193129992696	-1.08193129992696
TRINITY_DN162028_c4_g1	3.12617255753078	0.0129338912458425	0.201028268471958	-1.11337823908286	-1.11337823908286	-1.11337823908286
TRINITY_DN121353_c1_g1	-1.01220635670611	-1.01220635670611	-1.01220635670611	0.674406220109482	2.38600718099017	-0.0237943309813213
TRINITY_DN152971_c2_g1	-1.33060499495424	-1.33060499495424	-1.33060499495424	1.46620038592624	3.27607410946735	-0.750459510530862
TRINITY_DN171781_c2_g1	-1.67080382267984	-1.67080382267984	-1.67080382267984	4.04993977651155	-1.0629409198486	2.02541261137656
TRINITY_DN173849_c0_g1	1.64774363172694	2.17626463163917	-0.40306148759828	-1.14031559192261	-1.14031559192261	-1.14031559192261
TRINITY_DN162077_c7_g4	-1.11559655679445	-1.20644998724556	-1.20644998724556	2.26720706298514	0.771745642436091	0.489543825864339
TRINITY_DN153506_c4_g1	-1.35228418409688	-1.35228418409688	-1.35228418409688	1.5019109921637	3.20058468691442	-0.645643126787473
TRINITY_DN220799_c0_g1	-1.41060101936632	-1.41060101936632	-1.41060101936632	1.46045405572031	3.24686749842633	-0.475518496047663
TRINITY_DN185131_c2_g2	-1.25679147757582	-1.25679147757582	-1.25679147757582	1.16355617507709	2.95748878222908	-0.350670524578718
TRINITY_DN158685_c4_g3	-1.28140173811111	-1.28140173811111	-1.28140173811111	1.45433704380123	2.48476935099873	-0.09490118046662
TRINITY_DN183338_c6_g2	-1.36237268572881	-1.36237268572881	-1.36237268572881	2.73709085126663	1.51831283953231	-0.168285633612509
TRINITY_DN161733_c5_g2	-2.48119390338916	-1.82795888074091	-1.44458112064188	1.86155731144433	4.20718421826278	-0.315007624935145
TRINITY_DN173325_c0_g1	-1.72861897485512	-1.72861897485512	-1.72861897485512	-1.23394736320757	1.45566131956427	4.96414296820865
TRINITY_DN143705_c1_g1	-1.21115202051148	-1.21115202051148	-1.21115202051148	1.53924010063386	2.56379313399325	-0.469577173092681
TRINITY_DN155911_c1_g1	1.54078849182026	0.93745205137751	0.686620999764655	-1.05495384765414	-1.05495384765414	-1.05495384765414
TRINITY_DN164016_c9_g1	-0.906221021062361	-0.906221021062361	-0.906221021062361	1.49377032960182	1.23193812416711	-0.00704539058184761
TRINITY_DN152374_c1_g1	-1.37564231738209	-1.37564231738209	-1.37564231738209	1.63799859328729	3.08804552481917	-0.599117165960181
TRINITY_DN167594_c5_g1	0.961144935129251	1.16951047119341	0.723859382981193	-0.951504929767952	-0.951504929767952	-0.951504929767952
TRINITY_DN198983_c0_g1	-1.52541102304872	-1.35952240334872	-1.41919361602169	1.70537828324953	3.12067585142382	-0.521927092254235
TRINITY_DN205067_c0_g1	-1.36656610052063	-1.36656610052063	-1.36656610052063	1.64546615541131	3.22624969712087	-0.772017550970279
TRINITY_DN161064_c6_g1	-1.02785489797388	-1.02785489797388	-1.02785489797388	0.471416985195206	0.975747338706313	1.63640037002013
TRINITY_DN170708_c1_g1	-1.76723112794539	-1.75631190805634	-1.84173656430902	1.69120372406386	2.36639047206473	1.30768540418215
TRINITY_DN177647_c7_g3	0.146861103894022	0.632371133869494	2.70596605630724	-1.16173276469025	-1.16173276469025	-1.16173276469025
TRINITY_DN186479_c3_g3	-1.82190087607498	-1.82190087607498	-1.82190087607498	1.78359345777753	1.77717882948988	1.90493034095752
TRINITY_DN167899_c2_g1	-1.16249925080171	-1.16249925080171	-1.16249925080171	0.689499586310734	2.59089134686428	0.207106819230125
TRINITY_DN140424_c1_g1	1.65507951067228	1.44336224919098	1.2240929681155	-1.44084490932625	-1.44084490932625	-1.44084490932625
TRINITY_DN47622_c0_g1	-1.64012471149274	-1.64012471149274	-1.64012471149274	2.10446697504964	3.01614282330155	-0.200235663872963
TRINITY_DN172773_c4_g1	-1.78287963572378	-1.78287963572378	-1.78287963572378	1.5647860205772	4.93819220305515	-1.15433931646102
TRINITY_DN193167_c4_g4	-1.07709801520373	-1.07709801520373	-1.07709801520373	2.1020945241843	0.146942259014201	0.982257262412692
TRINITY_DN196746_c2_g1	-1.11683481194691	-1.11683481194691	-1.11683481194691	1.60059485832543	1.27410796085563	0.475801616659667
TRINITY_DN190631_c5_g2	-2.9418939196935	-3.31443781968759	-1.95083418743756	2.57199806726119	6.74228656762116	-1.10711870806369
TRINITY_DN180864_c0_g1	0.758706230510863	2.31348812360725	1.65314270168431	-1.58839244011141	-1.54855217557961	-1.58839244011141
TRINITY_DN199528_c7_g4	-0.921935684299155	-0.921935684299155	-0.921935684299155	1.21982406301474	1.01954627956982	0.526436710312899
TRINITY_DN159168_c0_g2	-1.17308411595866	-1.17308411595866	-1.17308411595866	1.26147739591395	-0.328296765879597	2.58607171784162
TRINITY_DN168079_c1_g2	-0.994873153252104	-0.994873153252104	-0.994873153252104	0.62336550234335	1.50133351267138	0.859920444741583
TRINITY_DN197650_c7_g1	-1.20689696525441	-1.20689696525441	-1.20689696525441	0.905803167494956	2.83636003726999	-0.121472309001728
TRINITY_DN154868_c4_g4	1.32759703307947	1.22916921960845	0.363449416172119	-0.973405222953346	-0.973405222953346	-0.973405222953346
TRINITY_DN178550_c3_g3	-1.31513171607639	-1.31513171607639	-1.31513171607639	1.32015833820319	3.40531093120755	-0.780074121181552
TRINITY_DN202000_c0_g1	-1.50582255967538	-1.50582255967538	-1.50582255967538	2.09848602985059	3.58680774533592	-1.16782609616037
TRINITY_DN175352_c2_g4	-1.97025769166275	-1.41070573204439	-1.91103853198286	2.31594912863742	3.89773033827027	-0.921677511217691
TRINITY_DN29098_c0_g1	-1.19405406191684	-1.17725581075371	-1.34461373849222	0.697330091477946	3.03264885814624	-0.014055338461419
TRINITY_DN156348_c11_g2	-0.994327043004145	-0.994327043004145	-0.994327043004145	0.909096922884594	1.90213857318528	0.171745632942561
TRINITY_DN169466_c7_g1	-0.872326904942734	-0.872326904942734	-0.872326904942734	0.42867535109008	0.661734697478384	1.52657066625974
TRINITY_DN182913_c1_g1	-2.64791428380631	-1.57558641474408	-2.61937527378702	2.81511138172998	5.3275497059955	-1.29978511538807
TRINITY_DN190145_c6_g4	-1.20063960295352	-1.20063960295352	-1.20063960295352	1.66290244822606	2.25603514730233	-0.317018786667845
TRINITY_DN171002_c9_g1	1.73449086754101	2.06468879786577	1.97335323753416	-1.92417763431365	-1.92417763431365	-1.92417763431365
TRINITY_DN187501_c3_g2	-0.91480774447099	-0.91480774447099	-0.91480774447099	0.499327788513461	0.394368443007524	1.85072700189199
TRINITY_DN161021_c8_g2	-1.22788979062418	-1.22788979062418	-1.22788979062418	1.96240900100241	1.1492339585053	0.572026412364832
TRINITY_DN173367_c4_g2	-2.61184300157297	-2.59099067771453	-2.53018329104898	4.40630780644439	-2.42610629297275	5.75281545686484
TRINITY_DN195331_c0_g1	-2.22104769057428	-2.22104769057428	-2.22104769057428	3.46410756178222	5.00324345860207	-1.80420794866145
TRINITY_DN167524_c6_g1	-1.8143492879157	-1.8143492879157	-1.8143492879157	2.57961598774454	4.40396691933121	-1.54053504332866
TRINITY_DN179756_c10_g1	1.97026572100513	2.87472318431413	-0.734953854035905	-1.37001168376112	-1.37001168376112	-1.37001168376112
TRINITY_DN156137_c0_g5	-0.88291161311741	-0.88291161311741	-0.88291161311741	0.89277108862165	0.61278354950666	1.14318020122392
TRINITY_DN184412_c1_g1	-0.920719498514934	-1.4075350904716	-1.71976978915511	1.58905677521846	1.49636976727002	0.962597835653162
TRINITY_DN161470_c5_g2	1.98586329961505	1.32826827398006	0.491153586526388	-1.26842838670717	-1.26842838670717	-1.26842838670717
TRINITY_DN176176_c6_g2	-1.07771696238702	-1.07771696238702	-1.07771696238702	1.04958614339511	2.38000864472373	-0.196443900957774
TRINITY_DN153889_c2_g1	0.291278478841709	1.62030996100363	1.9372788400405	-1.26967385861	-1.3123181960185	-1.26687522525733
TRINITY_DN178754_c3_g1	0.884016529995719	0.678138074850663	1.19423659776332	-0.918797067536569	-0.918797067536569	-0.918797067536569
TRINITY_DN148157_c0_g1	-0.97649588376439	-0.97649588376439	-0.97649588376439	1.06088633823869	1.51971078215909	0.348890530895384
TRINITY_DN182024_c1_g4	-1.43711540311228	-1.43711540311228	-1.43711540311228	1.23598869447789	3.72755021640837	-0.65219270154942
TRINITY_DN163653_c5_g1	-1.42557960200159	-1.42557960200159	-1.42557960200159	1.64498146507707	1.68076871750356	0.950988623424122
TRINITY_DN199346_c3_g1	-1.28235206564959	-2.9975448552085	-2.34822672621331	2.07774985948865	2.29794701463452	2.25242677294823
TRINITY_DN195417_c4_g3	-0.806887629516594	-0.806887629516594	-0.806887629516594	0.249695898849773	1.07790563302693	1.09306135667308
TRINITY_DN162821_c0_g4	-2.19847659629917	-2.02408504317497	-1.75746261129161	2.4861986420795	4.98825381414407	-1.49442820545782
TRINITY_DN177258_c14_g1	2.21417698468618	0.898711849975735	0.761871990290661	-1.29158694165086	-1.29158694165086	-1.29158694165086
TRINITY_DN194968_c3_g2	-0.209686255715349	1.87124910620555	1.28188509175279	-0.981149314081	-0.981149314081	-0.981149314081
TRINITY_DN177631_c1_g2	-1.42131681097137	-1.34440882526559	-1.29278632196421	1.82112974822817	3.07327463610182	-0.835892426128811
TRINITY_DN167376_c7_g3	-1.44717349871187	-1.37403879408165	-1.44717349871187	1.66068172690927	1.13248939830414	1.47521466629198
TRINITY_DN194063_c3_g3	-1.32064398896939	-1.32064398896939	-1.32064398896939	1.28437616409302	3.40269613128178	-0.725140328466645
TRINITY_DN178037_c5_g1	-1.24555757665151	-1.24555757665151	-1.24555757665151	1.18097556146516	2.88669022164693	-0.330993053157569
TRINITY_DN198548_c1_g2	-0.883141561822894	-0.883141561822894	-0.883141561822894	0.626300931257284	1.16857855462443	0.854545199586966
TRINITY_DN191224_c1_g7	-1.19744416949135	-1.19744416949135	-1.19744416949135	1.84974519422111	1.84782404564719	-0.105236731394257
TRINITY_DN196080_c2_g2	-0.933241788713046	-0.933241788713046	-0.933241788713046	1.36570972775501	1.23764468896671	0.196370949417423
TRINITY_DN163510_c10_g1	-0.832120511543134	-0.832120511543134	-0.832120511543134	0.755724497711143	0.537485558488703	1.20315147842956
TRINITY_DN164428_c3_g1	0.396245156113885	1.15344168710569	0.802021271914058	-0.783902705044544	-0.783902705044544	-0.783902705044544
TRINITY_DN198231_c2_g3	-1.7122721414011	-1.66891930324331	-1.51213252691178	1.07033611832082	2.4184209849114	1.40456686832398
TRINITY_DN188905_c2_g1	-2.48236120034661	-2.05746198766874	-1.89149624118564	1.5761502672076	1.52470187969974	3.33046728229364
TRINITY_DN190106_c5_g1	-1.21232359909234	-1.40262239071893	-1.40262239071893	0.219370840947193	2.26140526900122	1.53679227058179
TRINITY_DN222226_c0_g1	-1.27588752842798	-1.27588752842798	-1.27588752842798	1.98293286844843	2.57860688972689	-0.733877172891374
TRINITY_DN179249_c0_g7	3.57674052030666	-0.129002677860425	0.379235857493432	-1.27565789997989	-1.27565789997989	-1.27565789997989
TRINITY_DN132623_c0_g1	-1.03232531609582	-1.03232531609582	-1.03232531609582	2.51919070153219	-0.306366081586632	0.884151328341897
TRINITY_DN243450_c0_g1	-1.26165092625283	-1.26165092625283	-1.26165092625283	1.35564755658801	2.93393290191587	-0.504627679745375
TRINITY_DN199429_c5_g2	1.11477624721961	0.189379302742552	1.42660209185356	-0.910252547271908	-0.910252547271908	-0.910252547271908
TRINITY_DN195904_c2_g3	-1.1792788535505	-1.1792788535505	-1.1792788535505	0.763704744636602	2.34365570739295	0.430476108621943
TRINITY_DN175861_c3_g1	0.362423557242917	1.78774230552283	0.509989175346545	-0.88671834603743	-0.88671834603743	-0.88671834603743
TRINITY_DN168319_c3_g11	0.127125171498761	1.04801796942146	1.43481650660901	-0.869986549176412	-0.869986549176412	-0.869986549176412
TRINITY_DN174513_c3_g1	-1.3686164182955	-1.3686164182955	-1.3686164182955	2.86757002541553	1.93062823950057	-0.69234901002961
TRINITY_DN163724_c6_g2	-1.52533146293355	-1.52533146293355	-1.52533146293355	1.88473822882283	3.75610715287136	-1.06485099289354
TRINITY_DN199168_c3_g2	2.16923971878439	1.10703978870633	0.620578205417787	-1.2989525709695	-1.2989525709695	-1.2989525709695
TRINITY_DN139989_c0_g1	1.24516130086522	1.77340172220519	1.71781242354909	-1.57879181553984	-1.57879181553984	-1.57879181553984
TRINITY_DN241983_c0_g1	-1.4798602358342	-1.4798602358342	-1.4798602358342	1.82450477682022	3.48896780767511	-0.873891876992739
TRINITY_DN182293_c1_g7	-0.984600297296736	-0.984600297296736	-0.984600297296736	0.139065899157084	0.996521692497574	1.81821330023555
TRINITY_DN151383_c2_g3	1.74330917426695	0.630216386588609	0.326037506053865	-0.899854355636475	-0.899854355636475	-0.899854355636475
TRINITY_DN143021_c2_g1	-0.996648919360786	-0.996648919360786	-0.996648919360786	0.295543854541105	1.40033254013108	1.29407036341017
TRINITY_DN161042_c4_g3	-2.70253400299562	-2.21166239506052	-2.56492200185619	4.63023463053676	5.22401093137327	-2.37512716199771
TRINITY_DN161224_c0_g1	1.7815219077937	1.95328623583398	0.866167549810017	-1.19057032568323	-1.26168480817189	-2.14872055958258
TRINITY_DN163629_c4_g1	-1.0264316043326	-1.0264316043326	-1.0264316043326	0.507629998088516	0.982915567926651	1.58874924698264
TRINITY_DN183784_c2_g2	-1.00055553824606	-1.00055553824606	-1.00055553824606	0.9420527978656	1.6117969605066	0.447816856365991
TRINITY_DN166246_c0_g2	-0.713724769351989	3.45021840479224	2.43487172264981	-1.72378845269669	-1.72378845269669	-1.72378845269669
TRINITY_DN166772_c8_g1	0.24650052340026	1.07109282562027	1.30595128366279	-0.874514877561106	-0.874514877561106	-0.874514877561106
TRINITY_DN187450_c1_g1	0.745055637730968	1.07654331507791	0.533446360673467	-0.785015104494116	-0.785015104494116	-0.785015104494116
TRINITY_DN167667_c6_g1	0.530511160051339	1.14479007021376	1.76429449117465	-1.18318465479202	-1.15320178857631	-1.10320927807142
TRINITY_DN171217_c7_g1	-1.20089424515887	-1.20089424515887	-1.20089424515887	2.00089642216722	1.42694601988511	0.174840293424285
TRINITY_DN181532_c5_g5	3.55660602961667	3.84628960815438	-1.73152413854195	-1.91802469618645	-1.8353221068562	-1.91802469618645
TRINITY_DN160879_c7_g2	1.50632754684913	3.03191612183632	3.52879919114209	-2.75955937105157	-2.75955937105157	-2.54792411772442
TRINITY_DN165197_c3_g3	-1.43248281924555	-1.43248281924555	-1.43248281924555	1.25188710976746	3.28648151651399	-0.240920168544795
TRINITY_DN205313_c0_g1	-1.3193864591285	-1.3193864591285	-1.3193864591285	1.44423757319343	3.16700613514747	-0.653084330955404
TRINITY_DN186725_c1_g6	-1.40708093656602	-1.40708093656602	-1.40708093656602	1.54823186687868	3.82791846618338	-1.154907523364
TRINITY_DN177927_c2_g1	-1.61565687435152	-1.59656491014307	-1.78686370176966	2.96374280306593	2.98385964844675	-0.948516965248432
TRINITY_DN172688_c3_g3	-0.938822076809559	-0.938822076809559	-0.938822076809559	0.299964782777558	1.625068200293	0.891433247358124
TRINITY_DN162266_c0_g1	0.510516056618109	1.12989354312413	1.49696258307837	-1.04579072760687	-1.04579072760687	-1.04579072760687
TRINITY_DN174080_c4_g2	1.90351933910608	1.15184990343409	1.94072281993253	-1.66536402082423	-1.66536402082423	-1.66536402082423
TRINITY_DN172008_c1_g3	-1.16456965789199	-1.16456965789199	-1.16456965789199	-0.157374156487787	0.425673050170599	3.22541007999316
TRINITY_DN38389_c0_g1	-1.18125059564947	-1.18125059564947	-1.18125059564947	1.27239867039382	2.68367837664032	-0.41232526008572
TRINITY_DN179676_c4_g2	-1.81861128994717	-1.65697891632159	-1.54581791765105	2.1301417575143	4.01235338857388	-1.12108702216836
TRINITY_DN190608_c1_g1	-1.27768117205111	-1.27768117205111	-1.27768117205111	1.1576807254403	3.03389459947645	-0.358531808763432
TRINITY_DN152263_c1_g2	1.16089080696656	0.968211049271739	2.10179986570767	-1.41030057398199	-1.41030057398199	-1.41030057398199
TRINITY_DN156613_c4_g5	-2.14681515722712	-2.24980915055044	-2.24980915055044	3.59796231729151	5.16866755345647	-2.12019641241997
TRINITY_DN161865_c9_g3	-1.33983792763938	-1.33983792763938	-1.33983792763938	1.60032882284343	0.414194390716657	2.00499056935806
TRINITY_DN162080_c4_g1	-0.981838708436906	-0.981838708436906	-0.981838708436906	0.336622756730677	1.88586011256059	0.723033256019447
TRINITY_DN194213_c1_g4	-1.37638247369115	-1.37638247369115	-1.37638247369115	1.71667057432458	1.9667410457107	0.44573580103819
TRINITY_DN173495_c15_g1	-1.58334204420505	-1.58334204420505	-1.58334204420505	1.95941126648019	3.67796309723011	-0.887348231095149
TRINITY_DN195519_c1_g1	1.21923633290443	0.89329600222264	1.07351806853912	-1.06201680122206	-1.06201680122206	-1.06201680122206
